nn,bench
,
,
13.101184500000002,19.465080971659916
13.179507500000007,19.90249662618084
13.446384999999992,20.282726045883933
12.595897999999998,19.739203778677464
15.964179999999995,16.732118758434545
15.924982500000002,17.10948043184885
16.162095,16.77715924426451
25.05875416666667,24.150809716599195
25.171064999999995,24.354307242465136
26.105954999999998,23.730375618533504
25.347315999999996,22.66481106612685
24.682493749999992,25.43083670715249
25.982409375,25.79166666666667
26.371936750000003,27.10053981106612
24.558111000000004,23.093893387314438
24.830942900000004,22.829116059379217
25.712805000000003,23.842206477732795
26.338655399999993,24.681241565452094
25.27687575,25.243139901034642
24.981267916666667,25.376630679262252
24.714698416666664,25.169590643274844
21.582612857142863,25.355190861769813
21.547280999999998,25.682836899942156
22.5442185,25.772194910352802
22.366473142857142,25.65854540196646
23.799973375,27.857245276653167
23.618615249999998,27.67999325236167
23.546867750000004,27.52268893387314
21.712458277777777,29.527580525387545
21.979018944444444,29.55558733014874
22.073728,29.657584042013873
22.30483938888889,30.401043964969404
21.26719395,34.76880197288092
21.511776599999997,34.84348660111818
21.57385985,34.80174538911381
22.87390531818182,35.253175552517654
22.974150590909094,35.42263076835446
24.021105227272734,35.37296077460551
23.95464690909091,35.771072859888655
23.576355999999993,38.214313160036845
23.34503876923077,37.58289838254413
24.082086807692306,36.87241374516172
24.913979821428573,35.67128627429379
24.820271964285713,35.58822755147943
24.685331785714286,35.34211926335987
25.118647107142856,35.75481583996622
24.002597266666665,34.96823458816245
24.246057874999998,34.47390912262923
24.399681843750002,34.28478344660134
23.483004764705882,32.13514086502135
23.678858294117646,32.46218670407942
23.528062029411767,32.170571219643996
23.55253973529412,31.622611732856345
23.086321472222224,31.290873492500978
23.314912210526316,31.14859728520422
23.40915542105263,31.605956939297418
23.56166775,31.04473542594936
23.553343275000003,30.975008651477054
23.7989131,30.949690166454793
24.082405425,30.601577960585438
24.217178595238096,29.72584761473544
24.236336568181812,28.817810317372835
24.485332113636364,28.70542324916156
25.090896326086956,28.65631451080434
25.159814260869567,28.938945894664393
24.828887695652178,28.69549978207095
24.91438276086956,28.197549195226895
25.74324908333333,29.41858113166555
24.96242102,28.33714740254254
24.810272800000003,28.098907425077076
25.202912750000003,27.858229705437314
25.057973134615388,27.773149220770165
25.129246884615387,27.739782241775707
25.323539076923076,27.784508577747495
26.40049338888889,30.260680557490158
25.654551839285716,29.65492108286127
25.461409214285716,29.336208123339045
25.719151206896555,30.03896701825387
25.675129293103446,30.094464650857738
25.844455689655174,29.870269575274314
25.420771362068965,29.676186578552375
25.545332266666666,29.104160235315387
25.646998566666664,29.35134238538176
25.8423195,29.021814542416504
25.248738467741937,29.17864901165385
25.57511677419355,29.27221001463028
25.571240322580646,29.328807786903113
25.528741741935484,29.535895617017797
25.403605031250002,29.459664383665746
24.934584671875,29.22781913435707
25.14561225,29.15652687768236
24.595854545454543,28.643079926969854
24.766175484848485,28.798733626532186
24.521970015151517,28.73640873726367
24.481697348484847,28.809621933760326
24.686315882352943,29.719144939619532
24.531298970588235,29.5329939389338
23.908767647058824,28.79652524437918
23.427293657142854,28.323369307805873
23.386140085714285,28.241106905108854
23.11931372857143,28.188009811931508
23.208050314285714,28.04499018471319
