nn,bench
23.318451625,26.251759850418804
23.096134916666667,25.90902386105338
22.847695055555555,25.76030177224679
22.2797209054054,25.130830595098907
22.137795716216218,25.16570692131112
21.791226783783785,24.797727547165145
21.857555283783782,24.7665315086152
22.224145513157893,24.949384644690074
22.16939496052632,24.617879377150697
22.12528505263158,24.532340509574592
21.980261717948718,23.693509608201595
21.986657410256413,23.70042697202207
21.77559946153846,23.583113971692335
21.399207948717947,23.530706650002326
21.320187625,23.287760985098526
21.07444369512195,22.777502819676396
21.055891146341466,22.843557019559437
20.96222088095238,22.826657800382723
20.541064083333335,22.524951774174546
20.250210285714285,22.366023708883763
19.889483797619047,21.971152336802554
19.58329558139535,21.85391975531236
19.61616435227273,21.432754242433994
19.760767045454546,21.433534822163427
19.965464744444443,21.5264386840107
19.484820822222222,20.9826420366052
19.556737333333334,20.88219944798765
19.438476455555556,20.743813271255735
19.564624391304346,20.712632199058284
19.324041063829785,20.351487629597496
19.389197521276593,20.459967019181857
19.600394364583334,20.48219971558643
19.615211114583335,20.6405040350583
19.453023833333337,20.632638655510917
19.342179114583335,20.305208387057665
19.28731275510204,20.733095955443456
19.04133166,20.694376426340362
19.09395348,20.66765595821381
19.087063656862746,20.964756025069057
18.99351411764706,20.782514110479685
18.93057845098039,20.69668839844577
18.652349823529413,20.482112855053476
18.399340259615386,20.121773531018167
18.26188063207547,19.550480040246796
18.217456764150942,19.585517724147536
17.72703961111111,19.284384944702488
17.96181061111111,19.634231362286723
18.06211189814815,19.725054602364906
18.016836361111114,19.730279740897714
17.93298259090909,19.56373350214726
17.70597707142857,19.217318959398202
17.557637660714285,19.241986321369094
17.326676425438595,19.082413316620386
17.228166916666666,19.021701075291038
17.34707854385965,18.868479818072508
17.418196666666667,18.900706776414538
17.625572844827584,19.195989596302258
17.611808431034483,19.170547945564955
17.44176160775862,19.011951911266735
17.439039970338985,18.9182237633058
17.479968389830507,18.789765537854567
17.598399860169494,18.63725424291561
17.48313133898305,18.65134010316719
17.421438175,18.578882863538396
17.209766491666667,18.425852409207174
17.14295213333333,18.300161296522546
17.208386680327873,18.17570785655056
17.09595252868852,17.99751738774254
17.182143979508197,17.953189097548133
17.211814520491803,18.02788860515516
16.975179096774195,17.849137847885977
16.925725270161287,17.66670556134101
16.837524923387097,17.626911768908755
16.618604996825393,17.452368810231263
16.634639107936508,17.445059802026034
16.233250755555556,17.160945508577825
16.17133540714286,17.13176016572733
16.19516471328125,17.042289160583774
15.95342878,16.7867138642709
15.794651060769233,16.665740410916097
15.440944084848487,16.36033732176709
15.392861198484848,16.131522169330797
15.304541411363637,16.164174853012792
15.18013291060606,16.037736335027134
15.052311755970148,15.882427120756832
14.774362499999999,15.721502075083174
14.758453883088233,15.689696133378838
14.953740852173915,15.688154531851142
14.859624117391304,15.550735824492676
14.885826352898551,15.41872335484348
14.62044159347826,15.246883745950583
14.33608526857143,15.3150715565171
14.157828435915494,15.202608228263763
14.067973685422535,15.101615020015036
13.927012372916668,15.021747832582612
13.920151149513888,15.135822265214507
13.92700579923611,15.065522503160777
13.657047985347223,14.920531118129576
13.083275536849316,14.574958952588313
12.897342358608109,14.38313588013752
12.875902728141892,14.327637813855207
12.335555683493334,14.019189348240406
12.144008052299998,14.157697482304526
12.117495152933332,14.18507503071439
12.035808549666665,14.09004542301639
11.624852089868421,13.65830118727261
11.471047911623376,13.400932282869364
11.526740267662339,13.367754559069231
11.086990162692308,13.116363154841379
10.89310007871795,13.03932535641708
10.894994469871795,13.108202089456366
10.812611342435899,13.0429372752831
10.691607878734176,12.822132820133474
10.648363375437501,12.788138588908687
10.728695923975,12.809743340569145
10.232540554358023,12.521597634978303
10.01478408009074,12.262647029580775
10.050578849327161,12.21013970010546
9.922612512524692,12.1643358049905
9.733849804833659,11.964304542029351
9.628364126361445,11.77112118750137
9.533823080710842,11.627236972805424
9.264554165452381,11.530421388466817
9.116278380059523,11.309723936618859
8.965670981666666,11.291531463581512
8.897340326785715,11.106939291515548
8.719117237117647,11.160286976921046
8.641842968081397,11.163469626984238
8.490317895930232,10.97824964821776
8.506574125114943,10.826658284374023
8.715271726120692,10.896532319673518
8.487313270114942,10.590889513324077
8.39556783683908,10.4436862099057
7.9638806106818185,10.483777514609516
7.912743601657304,10.284403400753066
7.835549026269663,10.082353297941907
8.322076652277778,10.424011368922576
8.506930982683333,10.394030597200842
8.338114452666668,10.233807169234023
8.3048283045,10.164217048823426
8.163120148131869,10.154370579212557
8.06601743222826,10.077833800233876
7.893938476554347,9.777860934997673
8.355982561021506,10.21873360611039
8.290838871075268,10.049818408466791
8.288608973413979,10.005371550167718
8.20591872438172,9.779172731079814
8.01062592043085,9.739154336944123
7.856955627027525,9.547451802468506
7.843707393937893,9.480603064965099
7.691594931265624,9.31454850081172
7.745213423291666,9.200982908950257
7.613419984770833,9.121040285090928
7.644856847520832,9.136624396001253
7.172828671768042,8.68655569960676
7.122643436268041,8.619207719969811
7.1517388239639175,8.58767032341715
6.897351176214286,8.38487959386775
6.7542160540000005,8.192531907366476
6.586861720911225,8.089447266154977
6.481863043887755,8.021824251008399
6.066587319966162,7.636281639808898
6.042245341631314,7.570268886818223
5.917147815101011,7.462345106219697
5.882902409670001,7.2611254600626385
5.860924509135,7.1765756133124885
5.6679843143749995,7.183149127323784
6.26633923515,7.122424977510752
5.530131182752476,7.023255379090415
5.436471120982673,6.927147915284045
5.386061285122773,6.778352108319617
5.2882324897794115,6.6510000346866525
5.244053285963726,6.499627554450013
5.369307454392156,6.495369382125488
5.358960339019607,6.378303967210066
4.97676461446602,6.294093858440927
4.788144630196506,6.1872922221823865
5.0106062283495145,6.103945207489882
4.987772873125,5.933730576721171
4.663587682164904,5.850978225731104
4.849464272884616,5.762283587728995
4.796574811923077,5.713409189885329
4.303899535985714,5.706075682033514
4.188601188219048,5.563655235648784
4.140341291317143,5.4558628547643
4.499319394268868,5.3416464211168835
4.579266421037736,5.281011006132494
3.895773272193396,5.235989684168102
3.839020571238066,5.143906060097621
3.7201579297943925,5.12310758858877
3.7067052701294396,5.012665496832263
3.622384547633178,4.941676587851717
3.5435183299537036,4.8291192292097085
3.4773594571291664,4.794484520763975
3.414496792856019,4.709736327222042
3.344903393286111,4.601365331635152
3.3560122276348623,4.38447033689516
3.1672728171513764,4.368473723125241
3.0588336514029817,4.322098582651845
2.9805607849168174,4.240322751376752
3.0758032731404543,4.151197917568021
2.954317237131818,4.113493009571099
2.915021643859091,3.9961208865504174
2.7013220346698197,3.7052867909687914
2.6439718610635135,3.6723233677458165
2.5699625792229726,3.659404513233335
2.5238209029977683,3.604240850681701
2.6578629328910712,3.5574176827420487
2.568640874130803,3.544609706977955
2.8278621223303575,3.5087656023812825
2.489501520738938,3.404377907511753
2.3752882487502207,3.4069521099758924
2.79242259260177,3.3279012250416575
2.467542942106316,3.2492593780054078
2.3426682791855264,3.2172141240758445
2.2664119146228074,3.1966521362697224
2.2214244431653505,3.1286709657852803
2.260341378487391,2.974230976216667
2.0929400392961743,2.950138733227892
2.5095723141956525,2.8805754188968242
2.460583275062931,2.790607836952464
2.1758725622456896,2.7011365130783287
2.2930906147370687,2.678382731750602
2.312612624586207,2.619203849333932
1.936385765376923,2.4276757719148203
2.068545880978632,2.37804153892968
1.8326872686226492,2.318502270890748
2.580544411179407,2.7139339538102223
3.2674712745338983,2.6298503468987673
2.052632942340678,2.1697371930081637
1.8405483015296609,2.1203623782531236
1.6380764411155464,2.066866428274019
1.6912082296163864,2.041225765023664
1.6497532307508407,1.9995884308691068
2.51277382358125,2.338016423599251
2.668479256736375,2.30272840187255
2.198512984414583,1.873246303910823
1.749747333708333,1.8202545396814498
1.64968179538843,1.7439422425804634
1.7454792703305784,1.7102907602429114
1.4139563657367769,1.6589083005470429
1.4450883277081967,1.6091609002067853
1.4345850511507376,1.584123704796561
1.3112848679561477,1.5354896013580446
1.7031867773770493,1.047330611372651
1.1335335351910567,1.00815395516738
0.9039352631047968,1.000089526429276
0.8291641046220325,0.947745540365019
1.0955296750292338,0.912976331461782
1.121500718346774,0.8824314543098516
2.1442230138306453,0.859583717978978
0.2658338619596774,0.3979175775499482
1.30444505636,0.3601203511065808
0.7099359469200001,0.34182310382018183
0.5358046429388,0.320486148973179
0.27185099021507936,0.3136136037793082
0.5036857115607144,0.29052558069128503
0.5284967045238095,0.2621015363993652
0.3043255991376984,0.29922920556995847
0.46813138849960634,0.06299212598425197
1.0305167161811024,0.0
0.7775519953937008,
