Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
13/04/2018;13/06/2018;LG-9413;TXL;SCN;16 PAX;884,00 EUR;1 072,0;0 PAX;67 PAX
13/04/2018;13/06/2018;LG-9414;SCN;TXL;11 PAX;1 242,00 EUR;1 504,0;0 PAX;67 PAX
13/04/2018;13/06/2018;LG-9415;TXL;SCN;22 PAX;950,00 EUR;1 169,0;0 PAX;67 PAX
13/04/2018;13/06/2018;LG-9416;SCN;TXL;9 PAX;953,00 EUR;1 155,0;0 PAX;67 PAX
13/04/2018;14/06/2018;LG-9411;TXL;SCN;17 PAX;1 736,00 EUR;2 162,0;0 PAX;67 PAX
13/04/2018;14/06/2018;LG-9412;SCN;TXL;13 PAX;664,00 EUR;818,0;0 PAX;67 PAX
13/04/2018;14/06/2018;LG-9413;TXL;SCN;8 PAX;461,00 EUR;559,0;0 PAX;67 PAX
13/04/2018;14/06/2018;LG-9414;SCN;TXL;24 PAX;2 653,40 EUR;3 167,0;8 PAX;67 PAX
13/04/2018;14/06/2018;LG-9415;TXL;SCN;17 PAX;669,00 EUR;822,0;0 PAX;67 PAX
13/04/2018;14/06/2018;LG-9416;SCN;TXL;19 PAX;1 520,00 EUR;1 846,0;0 PAX;67 PAX
13/04/2018;15/06/2018;LG-9411;TXL;SCN;23 PAX;1 192,00 EUR;1 449,0;0 PAX;67 PAX
13/04/2018;15/06/2018;LG-9412;SCN;TXL;16 PAX;680,00 EUR;842,0;0 PAX;67 PAX
13/04/2018;15/06/2018;LG-9413;TXL;SCN;14 PAX;938,00 EUR;1 143,0;0 PAX;67 PAX
13/04/2018;15/06/2018;LG-9414;SCN;TXL;25 PAX;1 546,00 EUR;1 899,0;0 PAX;67 PAX
13/04/2018;15/06/2018;LG-9415;TXL;SCN;29 PAX;1 648,00 EUR;2 010,0;0 PAX;67 PAX
13/04/2018;15/06/2018;LG-9416;SCN;TXL;34 PAX;4 721,00 EUR;5 942,0;0 PAX;65 PAX
13/04/2018;16/06/2018;LG-9411;TXL;SCN;21 PAX;1 083,00 EUR;1 300,0;12 PAX;67 PAX
13/04/2018;16/06/2018;LG-9412;SCN;TXL;24 PAX;1 174,00 EUR;1 448,0;0 PAX;67 PAX
13/04/2018;17/06/2018;LG-9413;TXL;SCN;18 PAX;719,00 EUR;887,0;0 PAX;67 PAX
13/04/2018;17/06/2018;LG-9414;SCN;TXL;11 PAX;928,00 EUR;1 125,0;0 PAX;67 PAX
13/04/2018;17/06/2018;LG-9415;TXL;SCN;16 PAX;692,00 EUR;836,0;0 PAX;67 PAX
13/04/2018;17/06/2018;LG-9416;SCN;TXL;36 PAX;3 665,00 EUR;4 439,0;0 PAX;67 PAX
13/04/2018;18/06/2018;LG-9411;TXL;SCN;18 PAX;1 192,00 EUR;1 436,0;0 PAX;67 PAX
13/04/2018;18/06/2018;LG-9412;SCN;TXL;7 PAX;491,00 EUR;600,0;0 PAX;67 PAX
13/04/2018;18/06/2018;LG-9413;TXL;SCN;12 PAX;464,00 EUR;572,0;0 PAX;67 PAX
13/04/2018;18/06/2018;LG-9414;SCN;TXL;11 PAX;465,00 EUR;576,0;0 PAX;67 PAX
13/04/2018;18/06/2018;LG-9415;TXL;SCN;13 PAX;482,00 EUR;601,0;0 PAX;67 PAX
13/04/2018;18/06/2018;LG-9416;SCN;TXL;23 PAX;973,00 EUR;1 313,0;0 PAX;67 PAX
13/04/2018;19/06/2018;LG-9411;TXL;SCN;15 PAX;1 032,00 EUR;1 265,0;0 PAX;67 PAX
13/04/2018;19/06/2018;LG-9412;SCN;TXL;7 PAX;259,00 EUR;322,0;0 PAX;67 PAX
13/04/2018;19/06/2018;LG-9413;TXL;SCN;7 PAX;269,00 EUR;332,0;0 PAX;67 PAX
13/04/2018;19/06/2018;LG-9414;SCN;TXL;12 PAX;495,00 EUR;624,0;0 PAX;67 PAX
13/04/2018;19/06/2018;LG-9415;TXL;SCN;18 PAX;752,00 EUR;928,0;0 PAX;67 PAX
13/04/2018;19/06/2018;LG-9416;SCN;TXL;10 PAX;370,00 EUR;460,0;0 PAX;67 PAX
13/04/2018;20/06/2018;LG-9411;TXL;SCN;17 PAX;1 293,00 EUR;1 541,0;0 PAX;67 PAX
13/04/2018;20/06/2018;LG-9412;SCN;TXL;12 PAX;484,00 EUR;600,0;0 PAX;67 PAX
13/04/2018;20/06/2018;LG-9413;TXL;SCN;4 PAX;148,00 EUR;184,0;0 PAX;67 PAX
13/04/2018;20/06/2018;LG-9414;SCN;TXL;20 PAX;1 502,00 EUR;1 831,0;0 PAX;67 PAX
13/04/2018;20/06/2018;LG-9415;TXL;SCN;13 PAX;501,00 EUR;618,0;0 PAX;67 PAX
13/04/2018;20/06/2018;LG-9416;SCN;TXL;14 PAX;558,00 EUR;692,0;0 PAX;67 PAX
13/04/2018;21/06/2018;LG-9411;TXL;SCN;21 PAX;1 671,00 EUR;2 029,0;0 PAX;67 PAX
13/04/2018;21/06/2018;LG-9412;SCN;TXL;9 PAX;343,00 EUR;426,0;0 PAX;67 PAX
13/04/2018;21/06/2018;LG-9413;TXL;SCN;8 PAX;384,00 EUR;459,0;0 PAX;67 PAX
13/04/2018;21/06/2018;LG-9414;SCN;TXL;18 PAX;1 281,00 EUR;1 567,0;0 PAX;67 PAX
13/04/2018;21/06/2018;LG-9415;TXL;SCN;26 PAX;1 118,00 EUR;1 373,0;0 PAX;67 PAX
13/04/2018;21/06/2018;LG-9416;SCN;TXL;22 PAX;1 529,00 EUR;1 867,0;12 PAX;67 PAX
13/04/2018;22/06/2018;LG-9411;TXL;SCN;37 PAX;2 925,00 EUR;3 572,0;25 PAX;67 PAX
13/04/2018;22/06/2018;LG-9412;SCN;TXL;13 PAX;838,00 EUR;1 037,0;0 PAX;67 PAX
13/04/2018;22/06/2018;LG-9413;TXL;SCN;4 PAX;284,00 EUR;348,0;0 PAX;67 PAX
13/04/2018;22/06/2018;LG-9414;SCN;TXL;17 PAX;956,00 EUR;1 175,0;0 PAX;67 PAX
13/04/2018;22/06/2018;LG-9415;TXL;SCN;21 PAX;1 651,00 EUR;2 027,0;0 PAX;67 PAX
13/04/2018;22/06/2018;LG-9416;SCN;TXL;18 PAX;1 238,00 EUR;1 516,0;0 PAX;67 PAX
13/04/2018;23/06/2018;LG-9411;TXL;SCN;20 PAX;1 271,00 EUR;1 543,0;0 PAX;67 PAX
13/04/2018;23/06/2018;LG-9412;SCN;TXL;15 PAX;659,00 EUR;818,0;0 PAX;67 PAX
13/04/2018;24/06/2018;LG-9413;TXL;SCN;18 PAX;773,00 EUR;943,0;0 PAX;67 PAX
13/04/2018;24/06/2018;LG-9414;SCN;TXL;20 PAX;2 011,00 EUR;2 440,0;0 PAX;67 PAX
13/04/2018;24/06/2018;LG-9415;TXL;SCN;20 PAX;1 217,00 EUR;1 475,0;0 PAX;67 PAX
13/04/2018;24/06/2018;LG-9416;SCN;TXL;39 PAX;3 651,00 EUR;4 434,0;25 PAX;67 PAX
13/04/2018;25/06/2018;LG-9411;TXL;SCN;16 PAX;1 781,00 EUR;2 168,0;0 PAX;67 PAX
13/04/2018;25/06/2018;LG-9412;SCN;TXL;11 PAX;982,00 EUR;1 191,0;0 PAX;67 PAX
13/04/2018;25/06/2018;LG-9413;TXL;SCN;6 PAX;222,00 EUR;276,0;0 PAX;67 PAX
13/04/2018;25/06/2018;LG-9414;SCN;TXL;13 PAX;595,00 EUR;736,0;0 PAX;67 PAX
13/04/2018;25/06/2018;LG-9415;TXL;SCN;27 PAX;1 551,00 EUR;1 868,0;13 PAX;67 PAX
13/04/2018;25/06/2018;LG-9416;SCN;TXL;22 PAX;972,00 EUR;1 202,0;0 PAX;67 PAX
13/04/2018;26/06/2018;LG-9411;TXL;SCN;14 PAX;1 412,00 EUR;1 712,0;0 PAX;67 PAX
13/04/2018;26/06/2018;LG-9412;SCN;TXL;8 PAX;296,00 EUR;368,0;0 PAX;67 PAX
13/04/2018;26/06/2018;LG-9413;TXL;SCN;5 PAX;185,00 EUR;230,0;0 PAX;67 PAX
13/04/2018;26/06/2018;LG-9414;SCN;TXL;6 PAX;262,00 EUR;324,0;0 PAX;67 PAX
13/04/2018;26/06/2018;LG-9415;TXL;SCN;9 PAX;428,00 EUR;525,0;0 PAX;67 PAX
13/04/2018;26/06/2018;LG-9416;SCN;TXL;8 PAX;322,00 EUR;402,0;0 PAX;67 PAX
13/04/2018;27/06/2018;LG-9411;TXL;SCN;14 PAX;1 150,00 EUR;1 385,0;0 PAX;67 PAX
13/04/2018;27/06/2018;LG-9412;SCN;TXL;3 PAX;111,00 EUR;138,0;0 PAX;67 PAX
13/04/2018;27/06/2018;LG-9413;TXL;SCN;7 PAX;370,00 EUR;455,0;0 PAX;67 PAX
13/04/2018;27/06/2018;LG-9414;SCN;TXL;19 PAX;1 420,00 EUR;1 732,0;0 PAX;67 PAX
13/04/2018;27/06/2018;LG-9415;TXL;SCN;11 PAX;373,00 EUR;470,0;0 PAX;67 PAX
13/04/2018;27/06/2018;LG-9416;SCN;TXL;6 PAX;222,00 EUR;276,0;0 PAX;67 PAX
13/04/2018;28/06/2018;LG-9411;TXL;SCN;12 PAX;618,00 EUR;755,0;0 PAX;67 PAX
13/04/2018;28/06/2018;LG-9412;SCN;TXL;7 PAX;259,00 EUR;322,0;0 PAX;67 PAX
13/04/2018;28/06/2018;LG-9413;TXL;SCN;3 PAX;141,00 EUR;168,0;0 PAX;67 PAX
13/04/2018;28/06/2018;LG-9414;SCN;TXL;12 PAX;771,00 EUR;945,0;0 PAX;67 PAX
13/04/2018;28/06/2018;LG-9415;TXL;SCN;27 PAX;1 248,00 EUR;1 548,0;0 PAX;67 PAX
13/04/2018;28/06/2018;LG-9416;SCN;TXL;10 PAX;521,00 EUR;643,0;0 PAX;67 PAX
13/04/2018;29/06/2018;LG-9411;TXL;SCN;15 PAX;715,00 EUR;877,0;0 PAX;67 PAX
13/04/2018;29/06/2018;LG-9412;SCN;TXL;11 PAX;771,00 EUR;943,0;0 PAX;67 PAX
13/04/2018;29/06/2018;LG-9413;TXL;SCN;3 PAX;141,00 EUR;168,0;0 PAX;67 PAX
13/04/2018;29/06/2018;LG-9414;SCN;TXL;17 PAX;1 109,00 EUR;1 415,0;0 PAX;67 PAX
13/04/2018;29/06/2018;LG-9415;TXL;SCN;20 PAX;810,00 EUR;990,0;0 PAX;67 PAX
13/04/2018;29/06/2018;LG-9416;SCN;TXL;29 PAX;3 370,00 EUR;4 093,0;13 PAX;65 PAX
13/04/2018;30/06/2018;LG-9411;TXL;SCN;14 PAX;738,00 EUR;899,0;0 PAX;67 PAX
13/04/2018;30/06/2018;LG-9412;SCN;TXL;27 PAX;2 370,00 EUR;3 117,0;21 PAX;65 PAX
14/04/2018;01/06/2018;LG-9411;TXL;SCN;23 PAX;1 991,00 EUR;2 419,0;0 PAX;67 PAX
14/04/2018;01/06/2018;LG-9412;SCN;TXL;11 PAX;437,00 EUR;542,0;0 PAX;67 PAX
14/04/2018;01/06/2018;LG-9413;TXL;SCN;6 PAX;306,00 EUR;369,0;0 PAX;67 PAX
14/04/2018;01/06/2018;LG-9414;SCN;TXL;15 PAX;796,00 EUR;994,0;0 PAX;67 PAX
14/04/2018;01/06/2018;LG-9415;TXL;SCN;25 PAX;1 098,00 EUR;1 356,0;0 PAX;67 PAX
14/04/2018;01/06/2018;LG-9416;SCN;TXL;15 PAX;1 316,00 EUR;1 610,0;0 PAX;61 PAX
14/04/2018;02/06/2018;LG-9411;TXL;SCN;17 PAX;1 104,00 EUR;1 334,0;0 PAX;63 PAX
14/04/2018;02/06/2018;LG-9412;SCN;TXL;26 PAX;1 216,00 EUR;1 502,0;0 PAX;67 PAX
14/04/2018;03/06/2018;LG-9413;TXL;SCN;18 PAX;765,00 EUR;932,0;0 PAX;67 PAX
14/04/2018;03/06/2018;LG-9414;SCN;TXL;30 PAX;3 159,00 EUR;3 809,0;20 PAX;67 PAX
14/04/2018;03/06/2018;LG-9415;TXL;SCN;22 PAX;1 304,00 EUR;1 579,0;0 PAX;67 PAX
14/04/2018;03/06/2018;LG-9416;SCN;TXL;50 PAX;5 680,00 EUR;6 876,0;0 PAX;67 PAX
14/04/2018;04/06/2018;LG-9411;TXL;SCN;18 PAX;2 016,00 EUR;2 456,0;0 PAX;67 PAX
14/04/2018;04/06/2018;LG-9412;SCN;TXL;12 PAX;903,00 EUR;1 098,0;0 PAX;67 PAX
14/04/2018;04/06/2018;LG-9413;TXL;SCN;9 PAX;306,00 EUR;386,0;0 PAX;67 PAX
14/04/2018;04/06/2018;LG-9414;SCN;TXL;14 PAX;616,00 EUR;782,0;0 PAX;67 PAX
