Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
10/08/2018;16/09/2018;LG-9416;SCN;TXL;31 PAX;2 812,00 EUR;3 325,0;0 PAX;67 PAX
10/08/2018;17/09/2018;LG-9411;TXL;SCN;30 PAX;4 219,00 EUR;4 937,0;0 PAX;67 PAX
10/08/2018;17/09/2018;LG-9412;SCN;TXL;31 PAX;2 175,00 EUR;2 585,0;0 PAX;67 PAX
10/08/2018;17/09/2018;LG-9413;TXL;SCN;14 PAX;605,00 EUR;717,0;0 PAX;67 PAX
10/08/2018;17/09/2018;LG-9414;SCN;TXL;26 PAX;2 150,00 EUR;2 509,0;0 PAX;67 PAX
10/08/2018;17/09/2018;LG-9415;TXL;SCN;25 PAX;1 280,00 EUR;1 480,0;0 PAX;67 PAX
10/08/2018;17/09/2018;LG-9416;SCN;TXL;42 PAX;3 155,00 EUR;3 749,0;0 PAX;67 PAX
10/08/2018;18/09/2018;LG-9411;TXL;SCN;36 PAX;3 707,00 EUR;4 309,0;0 PAX;67 PAX
10/08/2018;18/09/2018;LG-9412;SCN;TXL;27 PAX;1 710,00 EUR;2 001,0;0 PAX;67 PAX
10/08/2018;18/09/2018;LG-9413;TXL;SCN;8 PAX;427,00 EUR;496,0;0 PAX;67 PAX
10/08/2018;18/09/2018;LG-9414;SCN;TXL;34 PAX;3 097,00 EUR;3 615,0;0 PAX;67 PAX
10/08/2018;18/09/2018;LG-9415;TXL;SCN;11 PAX;754,00 EUR;917,0;0 PAX;67 PAX
10/08/2018;18/09/2018;LG-9416;SCN;TXL;34 PAX;1 748,00 EUR;2 089,0;0 PAX;67 PAX
10/08/2018;19/09/2018;LG-9411;TXL;SCN;28 PAX;2 667,00 EUR;3 124,0;0 PAX;67 PAX
10/08/2018;19/09/2018;LG-9412;SCN;TXL;33 PAX;2 163,00 EUR;2 564,0;0 PAX;67 PAX
10/08/2018;19/09/2018;LG-9413;TXL;SCN;15 PAX;776,00 EUR;896,0;0 PAX;67 PAX
10/08/2018;19/09/2018;LG-9414;SCN;TXL;25 PAX;1 953,00 EUR;2 280,0;0 PAX;67 PAX
10/08/2018;19/09/2018;LG-9415;TXL;SCN;21 PAX;851,00 EUR;996,0;0 PAX;67 PAX
10/08/2018;19/09/2018;LG-9416;SCN;TXL;39 PAX;3 168,00 EUR;3 688,0;0 PAX;67 PAX
10/08/2018;20/09/2018;LG-9411;TXL;SCN;29 PAX;1 962,00 EUR;2 273,0;0 PAX;67 PAX
10/08/2018;20/09/2018;LG-9412;SCN;TXL;15 PAX;631,00 EUR;740,0;0 PAX;67 PAX
10/08/2018;20/09/2018;LG-9413;TXL;SCN;16 PAX;1 547,00 EUR;1 816,0;0 PAX;67 PAX
10/08/2018;20/09/2018;LG-9414;SCN;TXL;31 PAX;3 395,00 EUR;3 974,0;0 PAX;67 PAX
