FltNum,DepDate,DepTime
9413,25/6/2018,18:50:00
9413,26/6/2018,18:50:00
9413,27/6/2018,18:50:00
9413,28/6/2018,18:50:00
9413,29/6/2018,18:50:00
9413,1/7/2018,18:50:00
9413,2/7/2018,18:50:00
9413,3/7/2018,18:50:00
9413,4/7/2018,18:50:00
9413,5/7/2018,18:50:00
9413,6/7/2018,18:50:00
9413,8/7/2018,18:50:00
9413,9/7/2018,18:50:00
9413,10/7/2018,18:50:00
9413,11/7/2018,18:50:00
9413,12/7/2018,18:50:00
9413,13/7/2018,18:50:00
9413,15/7/2018,18:50:00
9413,16/7/2018,18:50:00
9413,17/7/2018,18:50:00
9413,18/7/2018,18:50:00
9413,19/7/2018,18:50:00
9413,20/7/2018,18:50:00
9413,22/7/2018,18:50:00
9413,23/7/2018,18:50:00
9413,24/7/2018,18:50:00
9413,26/7/2018,18:50:00
9413,27/7/2018,18:50:00
9413,29/7/2018,18:50:00
9413,30/7/2018,18:50:00
9413,2/8/2018,18:50:00
9413,3/8/2018,18:50:00
9413,5/8/2018,18:50:00
9413,6/8/2018,18:50:00
9413,7/8/2018,18:50:00
9413,8/8/2018,18:50:00
9413,9/8/2018,18:50:00
9413,10/8/2018,18:50:00
9413,12/8/2018,18:50:00
9413,13/8/2018,18:50:00
9413,15/8/2018,18:50:00
9413,16/8/2018,18:50:00
9413,17/8/2018,18:50:00
9413,19/8/2018,18:50:00
9413,20/8/2018,18:50:00
9413,21/8/2018,18:50:00
9413,22/8/2018,18:50:00
9413,23/8/2018,18:50:00
9413,24/8/2018,18:50:00
9413,26/8/2018,18:50:00
9413,27/8/2018,18:50:00
9413,28/8/2018,18:50:00
9413,29/8/2018,18:50:00
9413,30/8/2018,18:50:00
9413,31/8/2018,18:50:00
9413,2/9/2018,18:50:00
9413,3/9/2018,18:50:00
9413,4/9/2018,18:50:00
9413,5/9/2018,18:50:00
9413,6/9/2018,18:50:00
9413,7/9/2018,18:50:00
9413,9/9/2018,18:50:00
9413,10/9/2018,18:50:00
9413,11/9/2018,18:50:00
9413,12/9/2018,18:50:00
9413,13/9/2018,18:50:00
9413,14/9/2018,18:50:00
9413,16/9/2018,18:50:00
9413,17/9/2018,18:50:00
9413,18/9/2018,18:50:00
9413,19/9/2018,18:50:00
9413,20/9/2018,18:50:00
9413,21/9/2018,18:50:00
9413,23/9/2018,18:50:00
9413,24/9/2018,18:50:00
9413,25/9/2018,18:50:00
9413,26/9/2018,18:50:00
9413,27/9/2018,18:50:00
9413,28/9/2018,18:50:00
9413,30/9/2018,18:50:00
9413,1/10/2018,18:50:00
9413,2/10/2018,18:50:00
9413,3/10/2018,18:50:00
9413,4/10/2018,18:50:00
9413,5/10/2018,18:50:00
9413,7/10/2018,18:50:00
9413,8/10/2018,18:50:00
9413,9/10/2018,18:50:00
9413,10/10/2018,18:50:00
9413,11/10/2018,18:50:00
9413,12/10/2018,18:50:00
9413,14/10/2018,18:50:00
9413,15/10/2018,18:50:00
9413,16/10/2018,18:50:00
9413,17/10/2018,18:50:00
9413,18/10/2018,18:50:00
9413,19/10/2018,18:50:00
9413,21/10/2018,18:50:00
9413,23/10/2018,18:50:00
9413,24/10/2018,18:50:00
9413,26/10/2018,18:50:00
9414,1/1/2018,20:20:00
9414,2/1/2018,20:20:00
9414,3/1/2018,20:20:00
9414,4/1/2018,20:20:00
9414,5/1/2018,20:20:00
9414,7/1/2018,20:20:00
9414,8/1/2018,20:20:00
9414,9/1/2018,20:20:00
9414,10/1/2018,20:20:00
9414,11/1/2018,20:20:00
9414,12/1/2018,20:20:00
9414,14/1/2018,20:20:00
9414,15/1/2018,20:20:00
9414,16/1/2018,20:20:00
9414,17/1/2018,20:20:00
9414,18/1/2018,20:20:00
9414,19/1/2018,20:20:00
9414,21/1/2018,20:20:00
9414,22/1/2018,20:20:00
9414,23/1/2018,20:20:00
9414,24/1/2018,20:20:00
9414,25/1/2018,20:20:00
9414,26/1/2018,20:20:00
9414,28/1/2018,20:20:00
9414,29/1/2018,20:20:00
9414,30/1/2018,20:20:00
9414,31/1/2018,20:20:00
9414,1/2/2018,20:20:00
9414,2/2/2018,20:20:00
9414,4/2/2018,20:20:00
9414,5/2/2018,20:20:00
9414,6/2/2018,20:20:00
9414,7/2/2018,20:20:00
9414,9/2/2018,20:20:00
9414,11/2/2018,20:20:00
9414,12/2/2018,20:20:00
9414,13/2/2018,20:20:00
9414,14/2/2018,20:20:00
9414,15/2/2018,20:20:00
9414,16/2/2018,20:20:00
9414,18/2/2018,20:20:00
9414,19/2/2018,20:20:00
9414,20/2/2018,20:20:00
9414,21/2/2018,20:20:00
9414,22/2/2018,20:20:00
9414,23/2/2018,20:20:00
9414,25/2/2018,20:20:00
9414,26/2/2018,20:20:00
9414,27/2/2018,20:20:00
9414,28/2/2018,20:20:00
9414,1/3/2018,20:20:00
9414,4/3/2018,20:20:00
9414,5/3/2018,20:20:00
9414,6/3/2018,20:20:00
9414,7/3/2018,20:20:00
9414,8/3/2018,20:20:00
9414,9/3/2018,20:20:00
9414,11/3/2018,20:20:00
9414,12/3/2018,20:20:00
9414,13/3/2018,20:20:00
9414,14/3/2018,20:20:00
9414,15/3/2018,20:20:00
9414,16/3/2018,20:20:00
9414,18/3/2018,20:20:00
9414,19/3/2018,20:20:00
9414,20/3/2018,20:20:00
9414,21/3/2018,20:20:00
9414,22/3/2018,20:20:00
9414,23/3/2018,20:20:00
9414,28/10/2018,20:20:00
9414,29/10/2018,20:20:00
9414,30/10/2018,20:20:00
9414,31/10/2018,20:20:00
9414,1/11/2018,20:20:00
9414,4/11/2018,20:20:00
9414,5/11/2018,20:20:00
9414,6/11/2018,20:20:00
9414,7/11/2018,20:20:00
9414,8/11/2018,20:20:00
9414,9/11/2018,20:20:00
9414,11/11/2018,20:20:00
9414,12/11/2018,20:20:00
9414,14/11/2018,20:20:00
9414,16/11/2018,20:20:00
9414,18/11/2018,20:20:00
9414,19/11/2018,20:20:00
9414,20/11/2018,20:20:00
9414,21/11/2018,20:20:00
9414,22/11/2018,20:20:00
9414,23/11/2018,20:20:00
9414,25/11/2018,20:20:00
9414,26/11/2018,20:20:00
9414,27/11/2018,20:20:00
9414,28/11/2018,20:20:00
9414,30/11/2018,20:20:00
9414,2/12/2018,20:20:00
9414,3/12/2018,20:20:00
9414,4/12/2018,20:20:00
9414,5/12/2018,20:20:00
9414,6/12/2018,20:20:00
9414,7/12/2018,20:20:00
9414,9/12/2018,20:20:00
9414,10/12/2018,20:20:00
9414,11/12/2018,20:20:00
9414,12/12/2018,20:20:00
9414,13/12/2018,20:20:00
9414,14/12/2018,20:20:00
9414,16/12/2018,20:20:00
9414,17/12/2018,20:20:00
9414,18/12/2018,20:20:00
9414,19/12/2018,20:20:00
9414,20/12/2018,20:20:00
9414,21/12/2018,20:20:00
9414,23/12/2018,20:20:00
9414,25/12/2018,20:20:00
9414,26/12/2018,20:20:00
9414,27/12/2018,20:20:00
9414,28/12/2018,20:20:00
9414,30/12/2018,20:20:00
9414,1/1/2019,20:20:00
9414,2/1/2019,20:20:00
9414,3/1/2019,20:20:00
9414,4/1/2019,20:20:00
9414,6/1/2019,20:20:00
9414,7/1/2019,20:20:00
9414,8/1/2019,20:20:00
9414,9/1/2019,20:20:00
9414,10/1/2019,20:20:00
9414,11/1/2019,20:20:00
9414,13/1/2019,20:20:00
9414,14/1/2019,20:20:00
9414,15/1/2019,20:20:00
9414,16/1/2019,20:20:00
9414,17/1/2019,20:20:00
9414,18/1/2019,20:20:00
9414,20/1/2019,20:20:00
9414,21/1/2019,20:20:00
9414,22/1/2019,20:20:00
9414,23/1/2019,20:20:00
9414,24/1/2019,20:20:00
9414,25/1/2019,20:20:00
9414,27/1/2019,20:20:00
9414,28/1/2019,20:20:00
9414,29/1/2019,20:20:00
9414,30/1/2019,20:20:00
9414,31/1/2019,20:20:00
9414,25/3/2018,20:50:00
9414,26/3/2018,20:50:00
9414,27/3/2018,20:50:00
9414,28/3/2018,20:50:00
9414,29/3/2018,20:50:00
9414,30/3/2018,20:50:00
9414,2/4/2018,20:50:00
9414,3/4/2018,20:50:00
9414,4/4/2018,20:50:00
9414,5/4/2018,20:50:00
9414,6/4/2018,20:50:00
9414,8/4/2018,20:50:00
9414,9/4/2018,20:50:00
9414,10/4/2018,20:50:00
9414,11/4/2018,20:50:00
9414,12/4/2018,20:50:00
9414,13/4/2018,20:50:00
9414,15/4/2018,20:50:00
9414,16/4/2018,20:50:00
9414,17/4/2018,20:50:00
9414,18/4/2018,20:50:00
9414,19/4/2018,20:50:00
9414,20/4/2018,20:50:00
9414,22/4/2018,20:50:00
9414,23/4/2018,20:50:00
9414,24/4/2018,20:50:00
9414,25/4/2018,20:50:00
9414,26/4/2018,20:50:00
9414,27/4/2018,20:50:00
9414,29/4/2018,20:50:00
9414,30/4/2018,20:50:00
9414,1/5/2018,20:50:00
9414,2/5/2018,20:50:00
9414,3/5/2018,20:50:00
9414,4/5/2018,20:50:00
9414,6/5/2018,20:50:00
9414,7/5/2018,20:50:00
9414,8/5/2018,20:50:00
9414,9/5/2018,20:50:00
9414,10/5/2018,20:50:00
9414,11/5/2018,20:50:00
9414,13/5/2018,20:50:00
9414,14/5/2018,20:50:00
9414,15/5/2018,20:50:00
9414,16/5/2018,20:50:00
9414,17/5/2018,20:50:00
9414,18/5/2018,20:50:00
9414,20/5/2018,20:50:00
9414,21/5/2018,20:50:00
9414,22/5/2018,20:50:00
9414,23/5/2018,20:50:00
9414,24/5/2018,20:50:00
9414,25/5/2018,20:50:00
9414,27/5/2018,20:50:00
9414,28/5/2018,20:50:00
9414,29/5/2018,20:50:00
9414,30/5/2018,20:50:00
9414,31/5/2018,20:50:00
9414,1/6/2018,20:50:00
9414,3/6/2018,20:50:00
9414,4/6/2018,20:50:00
9414,5/6/2018,20:50:00
9414,6/6/2018,20:50:00
9414,7/6/2018,20:50:00
9414,8/6/2018,20:50:00
9414,10/6/2018,20:50:00
9414,11/6/2018,20:50:00
9414,12/6/2018,20:50:00
9414,13/6/2018,20:50:00
9414,14/6/2018,20:50:00
9414,15/6/2018,20:50:00
9414,17/6/2018,20:50:00
9414,18/6/2018,20:50:00
9414,19/6/2018,20:50:00
9414,20/6/2018,20:50:00
9414,21/6/2018,20:50:00
9414,22/6/2018,20:50:00
9414,24/6/2018,20:50:00
9414,25/6/2018,20:50:00
9414,26/6/2018,20:50:00
9414,27/6/2018,20:50:00
9414,28/6/2018,20:50:00
9414,29/6/2018,20:50:00
9414,1/7/2018,20:50:00
9414,2/7/2018,20:50:00
9414,3/7/2018,20:50:00
9414,4/7/2018,20:50:00
9414,5/7/2018,20:50:00
9414,6/7/2018,20:50:00
9414,8/7/2018,20:50:00
9414,9/7/2018,20:50:00
9414,10/7/2018,20:50:00
9414,11/7/2018,20:50:00
9414,12/7/2018,20:50:00
9414,13/7/2018,20:50:00
9414,15/7/2018,20:50:00
9414,16/7/2018,20:50:00
9414,17/7/2018,20:50:00
9414,18/7/2018,20:50:00
9414,19/7/2018,20:50:00
9414,20/7/2018,20:50:00
9414,22/7/2018,20:50:00
9414,23/7/2018,20:50:00
9414,24/7/2018,20:50:00
9414,26/7/2018,20:50:00
9414,27/7/2018,20:50:00
9414,29/7/2018,20:50:00
9414,30/7/2018,20:50:00
9414,2/8/2018,20:50:00
9414,3/8/2018,20:50:00
9414,5/8/2018,20:50:00
9414,6/8/2018,20:50:00
9414,7/8/2018,20:50:00
9414,8/8/2018,20:50:00
9414,9/8/2018,20:50:00
9414,10/8/2018,20:50:00
9414,12/8/2018,20:50:00
9414,13/8/2018,20:50:00
9414,15/8/2018,20:50:00
9414,16/8/2018,20:50:00
9414,17/8/2018,20:50:00
9414,19/8/2018,20:50:00
9414,20/8/2018,20:50:00
9414,21/8/2018,20:50:00
9414,22/8/2018,20:50:00
9414,23/8/2018,20:50:00
9414,24/8/2018,20:50:00
9414,26/8/2018,20:50:00
9414,27/8/2018,20:50:00
9414,28/8/2018,20:50:00
9414,29/8/2018,20:50:00
9414,30/8/2018,20:50:00
9414,31/8/2018,20:50:00
9414,2/9/2018,20:50:00
9414,3/9/2018,20:50:00
9414,4/9/2018,20:50:00
9414,5/9/2018,20:50:00
9414,6/9/2018,20:50:00
9414,7/9/2018,20:50:00
9414,9/9/2018,20:50:00
9414,10/9/2018,20:50:00
9414,11/9/2018,20:50:00
9414,12/9/2018,20:50:00
9414,13/9/2018,20:50:00
9414,14/9/2018,20:50:00
9414,16/9/2018,20:50:00
9414,17/9/2018,20:50:00
9414,18/9/2018,20:50:00
9414,19/9/2018,20:50:00
9414,20/9/2018,20:50:00
9414,21/9/2018,20:50:00
9414,23/9/2018,20:50:00
9414,24/9/2018,20:50:00
9414,25/9/2018,20:50:00
9414,26/9/2018,20:50:00
9414,27/9/2018,20:50:00
9414,28/9/2018,20:50:00
9414,30/9/2018,20:50:00
9414,1/10/2018,20:50:00
9414,2/10/2018,20:50:00
9414,3/10/2018,20:50:00
9414,4/10/2018,20:50:00
9414,5/10/2018,20:50:00
9414,7/10/2018,20:50:00
9414,8/10/2018,20:50:00
9414,9/10/2018,20:50:00
9414,10/10/2018,20:50:00
9414,11/10/2018,20:50:00
9414,12/10/2018,20:50:00
9414,14/10/2018,20:50:00
9414,15/10/2018,20:50:00
9414,16/10/2018,20:50:00
9414,17/10/2018,20:50:00
9414,18/10/2018,20:50:00
9414,19/10/2018,20:50:00
9414,21/10/2018,20:50:00
9414,23/10/2018,20:50:00
9414,24/10/2018,20:50:00
9414,26/10/2018,20:50:00
9415,28/10/2018,13:45:00
9415,29/10/2018,13:45:00
9415,30/10/2018,13:45:00
9415,31/10/2018,13:45:00
9415,1/11/2018,13:45:00
9415,2/11/2018,13:45:00
9415,4/11/2018,13:45:00
9415,5/11/2018,13:45:00
9415,6/11/2018,13:45:00
9415,7/11/2018,13:45:00
9415,8/11/2018,13:45:00
9415,9/11/2018,13:45:00
9415,11/11/2018,13:45:00
9415,12/11/2018,13:45:00
9415,13/11/2018,13:45:00
9415,14/11/2018,13:45:00
9415,16/11/2018,13:45:00
9415,18/11/2018,13:45:00
9415,19/11/2018,13:45:00
9415,20/11/2018,13:45:00
9415,21/11/2018,13:45:00
9415,22/11/2018,13:45:00
9415,23/11/2018,13:45:00
9415,25/11/2018,13:45:00
9415,26/11/2018,13:45:00
9415,27/11/2018,13:45:00
9415,28/11/2018,13:45:00
9415,30/11/2018,13:45:00
9415,2/12/2018,13:45:00
9415,3/12/2018,13:45:00
9415,4/12/2018,13:45:00
9415,5/12/2018,13:45:00
9415,6/12/2018,13:45:00
9415,7/12/2018,13:45:00
9415,9/12/2018,13:45:00
9415,10/12/2018,13:45:00
9415,11/12/2018,13:45:00
9415,12/12/2018,13:45:00
9415,13/12/2018,13:45:00
9415,14/12/2018,13:45:00
9415,16/12/2018,13:45:00
9415,17/12/2018,13:45:00
9415,18/12/2018,13:45:00
9415,19/12/2018,13:45:00
9415,20/12/2018,13:45:00
9415,21/12/2018,13:45:00
9415,23/12/2018,13:45:00
9415,24/12/2018,13:45:00
9415,26/12/2018,13:45:00
9415,27/12/2018,13:45:00
9415,28/12/2018,13:45:00
9415,30/12/2018,13:45:00
9415,31/12/2018,13:45:00
9415,1/1/2019,13:45:00
9415,2/1/2019,13:45:00
9415,3/1/2019,13:45:00
9415,4/1/2019,13:45:00
9415,6/1/2019,13:45:00
9415,7/1/2019,13:45:00
9415,8/1/2019,13:45:00
9415,9/1/2019,13:45:00
9415,10/1/2019,13:45:00
9415,11/1/2019,13:45:00
9415,13/1/2019,13:45:00
9415,14/1/2019,13:45:00
9415,15/1/2019,13:45:00
9415,16/1/2019,13:45:00
9415,17/1/2019,13:45:00
9415,18/1/2019,13:45:00
9415,20/1/2019,13:45:00
9415,21/1/2019,13:45:00
9415,23/1/2019,13:45:00
9415,24/1/2019,13:45:00
9415,25/1/2019,13:45:00
9415,27/1/2019,13:45:00
9415,28/1/2019,13:45:00
9415,29/1/2019,13:45:00
9415,30/1/2019,13:45:00
9415,31/1/2019,13:45:00
9415,2/1/2018,13:45:00
9415,3/1/2018,13:45:00
9415,4/1/2018,13:45:00
9415,5/1/2018,13:45:00
9415,7/1/2018,13:45:00
9415,8/1/2018,13:45:00
9415,9/1/2018,13:45:00
9415,10/1/2018,13:45:00
9415,11/1/2018,13:45:00
9415,12/1/2018,13:45:00
9415,14/1/2018,13:45:00
9415,15/1/2018,13:45:00
9415,16/1/2018,13:45:00
9415,17/1/2018,13:45:00
9415,18/1/2018,13:45:00
9415,19/1/2018,13:45:00
9415,21/1/2018,13:45:00
9415,22/1/2018,13:45:00
9415,23/1/2018,13:45:00
9415,24/1/2018,13:45:00
9415,25/1/2018,13:45:00
9415,26/1/2018,13:45:00
9415,28/1/2018,13:45:00
9415,29/1/2018,13:45:00
9415,30/1/2018,13:45:00
9415,31/1/2018,13:45:00
9415,1/2/2018,13:45:00
9415,2/2/2018,13:45:00
9415,4/2/2018,13:45:00
9415,5/2/2018,13:45:00
9415,6/2/2018,13:45:00
9415,7/2/2018,13:45:00
9415,8/2/2018,13:45:00
9415,9/2/2018,13:45:00
9415,11/2/2018,13:45:00
9415,12/2/2018,13:45:00
9415,13/2/2018,13:45:00
9415,14/2/2018,13:45:00
9415,15/2/2018,13:45:00
9415,16/2/2018,13:45:00
9415,18/2/2018,13:45:00
9415,19/2/2018,13:45:00
9415,20/2/2018,13:45:00
9415,21/2/2018,13:45:00
9415,22/2/2018,13:45:00
9415,23/2/2018,13:45:00
9415,25/2/2018,13:45:00
9415,26/2/2018,13:45:00
9415,27/2/2018,13:45:00
9415,28/2/2018,13:45:00
9415,1/3/2018,13:45:00
9415,2/3/2018,13:45:00
9415,4/3/2018,13:45:00
9415,5/3/2018,13:45:00
9415,6/3/2018,13:45:00
9415,7/3/2018,13:45:00
9415,8/3/2018,13:45:00
9415,9/3/2018,13:45:00
9415,11/3/2018,13:45:00
9415,12/3/2018,13:45:00
9415,13/3/2018,13:45:00
9415,14/3/2018,13:45:00
9415,15/3/2018,13:45:00
9415,16/3/2018,13:45:00
9415,18/3/2018,13:45:00
9415,19/3/2018,13:45:00
9415,20/3/2018,13:45:00
9415,21/3/2018,13:45:00
9415,22/3/2018,13:45:00
9415,23/3/2018,13:45:00
9415,25/3/2018,14:00:00
9415,26/3/2018,14:00:00
9415,27/3/2018,14:00:00
9415,28/3/2018,14:00:00
9415,29/3/2018,14:00:00
9415,30/3/2018,14:00:00
9415,1/4/2018,14:00:00
9415,2/4/2018,14:00:00
9415,3/4/2018,14:00:00
9415,4/4/2018,14:00:00
9415,5/4/2018,14:00:00
9415,6/4/2018,14:00:00
9415,8/4/2018,14:00:00
9415,9/4/2018,14:00:00
9415,10/4/2018,14:00:00
9415,11/4/2018,14:00:00
9415,12/4/2018,14:00:00
9415,13/4/2018,14:00:00
9415,15/4/2018,14:00:00
9415,16/4/2018,14:00:00
9415,17/4/2018,14:00:00
9415,18/4/2018,14:00:00
9415,19/4/2018,14:00:00
9415,20/4/2018,14:00:00
9415,22/4/2018,14:00:00
9415,23/4/2018,14:00:00
9415,24/4/2018,14:00:00
9415,25/4/2018,14:00:00
9415,26/4/2018,14:00:00
9415,27/4/2018,14:00:00
9415,29/4/2018,14:00:00
9415,30/4/2018,14:00:00
9415,1/5/2018,14:00:00
9415,2/5/2018,14:00:00
9415,3/5/2018,14:00:00
9415,4/5/2018,14:00:00
9415,6/5/2018,14:00:00
9415,7/5/2018,14:00:00
9415,8/5/2018,14:00:00
9415,9/5/2018,14:00:00
9415,10/5/2018,14:00:00
9415,11/5/2018,14:00:00
9415,13/5/2018,14:00:00
9415,14/5/2018,14:00:00
9415,15/5/2018,14:00:00
9415,16/5/2018,14:00:00
9415,17/5/2018,14:00:00
9415,18/5/2018,14:00:00
9415,20/5/2018,14:00:00
9415,21/5/2018,14:00:00
9415,22/5/2018,14:00:00
9415,23/5/2018,14:00:00
9415,24/5/2018,14:00:00
9415,25/5/2018,14:00:00
9415,27/5/2018,14:00:00
9415,28/5/2018,14:00:00
9415,29/5/2018,14:00:00
9415,30/5/2018,14:00:00
9415,31/5/2018,14:00:00
9415,1/6/2018,14:00:00
9415,3/6/2018,14:00:00
9415,4/6/2018,14:00:00
9415,5/6/2018,14:00:00
9415,6/6/2018,14:00:00
9415,7/6/2018,14:00:00
9415,8/6/2018,14:00:00
9415,10/6/2018,14:00:00
9415,11/6/2018,14:00:00
9415,12/6/2018,14:00:00
9415,13/6/2018,14:00:00
9415,14/6/2018,14:00:00
9415,15/6/2018,14:00:00
9415,17/6/2018,14:00:00
9415,18/6/2018,14:00:00
9415,19/6/2018,14:00:00
9415,20/6/2018,14:00:00
9415,21/6/2018,14:00:00
9415,22/6/2018,14:00:00
9415,24/6/2018,14:00:00
9415,25/6/2018,14:00:00
9415,26/6/2018,14:00:00
9415,27/6/2018,14:00:00
9415,28/6/2018,14:00:00
9415,29/6/2018,14:00:00
9415,1/7/2018,14:00:00
9415,2/7/2018,14:00:00
9415,3/7/2018,14:00:00
9415,4/7/2018,14:00:00
9415,5/7/2018,14:00:00
9415,6/7/2018,14:00:00
9415,8/7/2018,14:00:00
9415,9/7/2018,14:00:00
9415,10/7/2018,14:00:00
9415,11/7/2018,14:00:00
9415,12/7/2018,14:00:00
9415,13/7/2018,14:00:00
9415,15/7/2018,14:00:00
9415,16/7/2018,14:00:00
9415,17/7/2018,14:00:00
9415,18/7/2018,14:00:00
9415,19/7/2018,14:00:00
9415,20/7/2018,14:00:00
9415,22/7/2018,14:00:00
9415,23/7/2018,14:00:00
9415,25/7/2018,14:00:00
9415,27/7/2018,14:00:00
9415,29/7/2018,14:00:00
9415,31/7/2018,14:00:00
9415,1/8/2018,14:00:00
9415,2/8/2018,14:00:00
9415,3/8/2018,14:00:00
9415,5/8/2018,14:00:00
9415,7/8/2018,14:00:00
9415,9/8/2018,14:00:00
9415,10/8/2018,14:00:00
9415,12/8/2018,14:00:00
9415,13/8/2018,14:00:00
9415,14/8/2018,14:00:00
9415,16/8/2018,14:00:00
9415,17/8/2018,14:00:00
9415,19/8/2018,14:00:00
9415,20/8/2018,14:00:00
9415,21/8/2018,14:00:00
9415,23/8/2018,14:00:00
9415,24/8/2018,14:00:00
9415,26/8/2018,14:00:00
9415,27/8/2018,14:00:00
9415,29/8/2018,14:00:00
9415,30/8/2018,14:00:00
9415,31/8/2018,14:00:00
9415,2/9/2018,14:00:00
9415,3/9/2018,14:00:00
9415,4/9/2018,14:00:00
9415,5/9/2018,14:00:00
9415,6/9/2018,14:00:00
9415,7/9/2018,14:00:00
9415,10/9/2018,14:00:00
9415,11/9/2018,14:00:00
9415,12/9/2018,14:00:00
9415,13/9/2018,14:00:00
9415,14/9/2018,14:00:00
9415,16/9/2018,14:00:00
9415,17/9/2018,14:00:00
9415,18/9/2018,14:00:00
9415,19/9/2018,14:00:00
9415,20/9/2018,14:00:00
9415,21/9/2018,14:00:00
9415,23/9/2018,14:00:00
9415,24/9/2018,14:00:00
9415,25/9/2018,14:00:00
9415,26/9/2018,14:00:00
9415,27/9/2018,14:00:00
9415,28/9/2018,14:00:00
9415,30/9/2018,14:00:00
9415,1/10/2018,14:00:00
9415,2/10/2018,14:00:00
9415,3/10/2018,14:00:00
9415,4/10/2018,14:00:00
9415,5/10/2018,14:00:00
9415,7/10/2018,14:00:00
9415,8/10/2018,14:00:00
9415,9/10/2018,14:00:00
9415,10/10/2018,14:00:00
9415,11/10/2018,14:00:00
9415,12/10/2018,14:00:00
9415,14/10/2018,14:00:00
9415,15/10/2018,14:00:00
9415,16/10/2018,14:00:00
9415,17/10/2018,14:00:00
9415,18/10/2018,14:00:00
9415,19/10/2018,14:00:00
9415,21/10/2018,14:00:00
9415,22/10/2018,14:00:00
9415,23/10/2018,14:00:00
9415,24/10/2018,14:00:00
9415,26/10/2018,14:00:00
9416,2/1/2018,15:50:00
9416,3/1/2018,15:50:00
9416,4/1/2018,15:50:00
9416,5/1/2018,15:50:00
9416,7/1/2018,15:50:00
9416,8/1/2018,15:50:00
9416,9/1/2018,15:50:00
9416,10/1/2018,15:50:00
9416,11/1/2018,15:50:00
9416,12/1/2018,15:50:00
9416,14/1/2018,15:50:00
9416,15/1/2018,15:50:00
9416,16/1/2018,15:50:00
9416,17/1/2018,15:50:00
9416,18/1/2018,15:50:00
9416,19/1/2018,15:50:00
9416,21/1/2018,15:50:00
9416,22/1/2018,15:50:00
9416,23/1/2018,15:50:00
9416,24/1/2018,15:50:00
9416,25/1/2018,15:50:00
9416,26/1/2018,15:50:00
9416,28/1/2018,15:50:00
9416,29/1/2018,15:50:00
9416,30/1/2018,15:50:00
9416,31/1/2018,15:50:00
9416,1/2/2018,15:50:00
9416,2/2/2018,15:50:00
9416,4/2/2018,15:50:00
9416,5/2/2018,15:50:00
9416,6/2/2018,15:50:00
9416,7/2/2018,15:50:00
9416,9/2/2018,15:50:00
9416,11/2/2018,15:50:00
9416,12/2/2018,15:50:00
9416,13/2/2018,15:50:00
9416,14/2/2018,15:50:00
9416,15/2/2018,15:50:00
9416,16/2/2018,15:50:00
9416,18/2/2018,15:50:00
9416,19/2/2018,15:50:00
9416,20/2/2018,15:50:00
9416,21/2/2018,15:50:00
9416,22/2/2018,15:50:00
9416,23/2/2018,15:50:00
9416,25/2/2018,15:50:00
9416,26/2/2018,15:50:00
9416,27/2/2018,15:50:00
9416,28/2/2018,15:50:00
9416,1/3/2018,15:50:00
9416,2/3/2018,15:50:00
9416,4/3/2018,15:50:00
9416,5/3/2018,15:50:00
9416,6/3/2018,15:50:00
9416,7/3/2018,15:50:00
9416,8/3/2018,15:50:00
9416,9/3/2018,15:50:00
9416,11/3/2018,15:50:00
9416,12/3/2018,15:50:00
9416,13/3/2018,15:50:00
9416,14/3/2018,15:50:00
9416,15/3/2018,15:50:00
9416,16/3/2018,15:50:00
9416,18/3/2018,15:50:00
9416,19/3/2018,15:50:00
9416,20/3/2018,15:50:00
9416,21/3/2018,15:50:00
9416,22/3/2018,15:50:00
9416,23/3/2018,15:50:00
9416,28/10/2018,15:50:00
9416,29/10/2018,15:50:00
9416,30/10/2018,15:50:00
9416,31/10/2018,15:50:00
9416,1/11/2018,15:50:00
9416,4/11/2018,15:50:00
9416,5/11/2018,15:50:00
9416,6/11/2018,15:50:00
9416,7/11/2018,15:50:00
9416,8/11/2018,15:50:00
9416,9/11/2018,15:50:00
9416,11/11/2018,15:50:00
9416,12/11/2018,15:50:00
9416,13/11/2018,15:50:00
9416,14/11/2018,15:50:00
9416,16/11/2018,15:50:00
9416,18/11/2018,15:50:00
9416,19/11/2018,15:50:00
9416,20/11/2018,15:50:00
9416,21/11/2018,15:50:00
9416,22/11/2018,15:50:00
9416,23/11/2018,15:50:00
9416,25/11/2018,15:50:00
9416,26/11/2018,15:50:00
9416,27/11/2018,15:50:00
9416,28/11/2018,15:50:00
9416,30/11/2018,15:50:00
9416,2/12/2018,15:50:00
9416,3/12/2018,15:50:00
9416,4/12/2018,15:50:00
9416,5/12/2018,15:50:00
9416,6/12/2018,15:50:00
9416,7/12/2018,15:50:00
9416,9/12/2018,15:50:00
9416,10/12/2018,15:50:00
9416,11/12/2018,15:50:00
9416,12/12/2018,15:50:00
9416,13/12/2018,15:50:00
9416,14/12/2018,15:50:00
9416,16/12/2018,15:50:00
9416,17/12/2018,15:50:00
9416,18/12/2018,15:50:00
9416,19/12/2018,15:50:00
9416,20/12/2018,15:50:00
9416,21/12/2018,15:50:00
9416,23/12/2018,15:50:00
9416,24/12/2018,15:50:00
9416,26/12/2018,15:50:00
9416,27/12/2018,15:50:00
9416,28/12/2018,15:50:00
9416,30/12/2018,15:50:00
9416,31/12/2018,15:50:00
9416,1/1/2019,15:50:00
9416,2/1/2019,15:50:00
