nn,bench
24.622516750000003,29.343605006105005
24.749713538461535,29.366533525576077
24.693805634615387,29.139839873483485
24.840379423076925,29.36255488010807
24.429471944444444,28.429615944092372
24.47943772222222,28.47756190866155
24.49331125925926,28.46749286659765
24.686368722222227,28.41313506227288
24.686145833333335,28.198303995882565
24.390094851851853,28.282748672098208
24.211067074074073,28.121747449965014
23.285891089285712,27.043368553094997
23.197278839285712,26.91419133256139
23.20667317857143,26.84984123968737
22.972171642857145,26.866428752352004
22.953780803571426,26.896516319293678
22.953188607142856,27.103688106448253
22.765702660714286,27.021557372949182
22.68612275862069,27.44204525292631
22.651881189655175,27.41817810885665
22.37526851724138,27.314595308654148
22.317299172413794,27.421315531592924
21.743226568965518,27.946726203320654
22.03169301724138,28.251201582369315
21.504830672413796,27.908662648233665
21.440569200000002,27.6818846060883
21.413066233333332,27.465523711848807
21.315500733333334,27.03164797597526
21.288002383333332,27.071111549820873
21.27193235,27.245671540483805
21.239452183333338,27.409755216507406
21.210128708333333,27.534603696088364
21.05508785483871,27.650818964053247
21.223347225806457,27.63388924776042
21.051353483870965,27.39069357209825
20.833059983870967,27.37756102097668
20.94395321935484,27.167644151002882
20.85562743548387,27.37914092083871
20.990229101612908,27.796421369966424
21.00535296875,27.10645150901673
21.1432690546875,27.12859908591096
21.254386884375,27.061209068068717
21.2886617328125,27.509682435695908
21.228135246875,27.364943290037647
21.0990664375,27.644445755917616
21.059151515625,27.5703708644362
20.911701854545456,27.285557366079896
20.958063475757577,27.09176883411865
20.803652972727274,27.115270245213928
20.571275527272725,26.7714858670741
20.377730221212122,26.95915181675507
20.340219804545452,27.039946984596547
20.063608315151512,26.743104806934593
19.71266581764706,26.121157800834144
19.826179335294118,26.278600256331153
20.240971873529414,25.650043113824584
19.837084477941175,25.52922861677003
19.559608894117645,25.385654716621737
19.60882008382353,25.618923382870044
19.580670194117648,25.53995932123371
18.85898172857143,24.85604176422342
18.878486587142856,24.89466000584631
18.64908747857143,24.19101886144529
18.526752325714284,23.971797910653628
18.59099230714286,23.937718278800883
18.472241077142858,23.59731003039514
18.40227478285714,23.568766485317532
17.868443915277776,23.112854706500414
17.64595179583333,22.95346987691846
17.79952022777778,23.057834266488314
17.685945866388888,22.79058897199542
17.334874866666667,22.476232236393376
17.14516311527778,22.89768536453194
17.02781207083333,22.721983704829448
16.88892625810811,22.835636029378207
16.641210754864865,22.70818474025608
16.465550402972973,22.620362258378528
16.360346941351352,22.652229553887874
15.82618032027027,22.08204350649595
15.09419354527027,21.76050326877924
15.005416656756758,21.800145015836506
14.592679522105264,21.503863022439287
14.67453991736842,21.195483990535372
14.502149429078946,21.06378878725809
14.559766604210528,21.034673413038227
14.268688451447366,20.535627064375586
14.085921212763157,20.248163267733375
14.097071544078949,20.006705626446177
13.72395773076923,19.355856253212323
13.6574748375641,19.166190243145813
13.79040811705128,19.04682863780173
14.05851181923077,19.542025714632096
14.148079602564103,19.68677361379176
14.115543662179489,19.57428658406443
13.915291106666665,19.36809740808489
13.930240851874998,19.196918506764405
13.842518914250002,19.006234268530108
13.900191706000001,18.839809459244687
14.107670125250001,19.09121358295091
13.7999212795625,18.85271521817947
13.5134244015,18.624078864701907
13.2481281926875,18.24888228340982
12.807408859121951,17.646081205358808
12.73389850040244,17.658646000347897
13.090511256707318,17.596646789662064
12.66097862402439,17.040209966532885
12.73028820682927,17.01389549073392
12.483479562353658,16.80968988529506
12.15508589682927,16.470098045272422
11.912354744285715,16.24345329739461
11.879977967380952,16.300611609892183
12.436907938095239,16.751080875612654
12.429955237619048,16.52249136652297
12.556078170238095,16.535838371991826
12.329891191452381,16.15154298717123
12.004656002738097,15.658956212508645
11.771994220813953,15.036227934188686
11.817680776232558,15.026039765238112
11.616124648372093,14.536438434024445
11.241609767906976,14.455172850106562
11.221610751744185,14.315590738192025
11.118598625581395,14.232119993799929
11.108022384069766,14.261890953808543
11.02776216590909,13.996363018934202
10.92659691605682,13.993603052923298
10.709479266022727,13.903148579709125
10.395596869431817,13.763820503217403
10.575757858,13.648620757207532
10.260990714844443,13.383653370725753
10.375513566777776,12.994060901744463
10.303914397065217,12.891843345417108
10.281357687391305,12.889569572818335
10.310398290326088,12.720978744565974
10.31499712076087,12.642635786969738
10.159368180489361,12.103571819553233
10.060484575531914,11.90973650362514
9.87920455180851,11.643046742614352
9.533031051927084,11.577665808492426
9.3182760143125,11.381793819034705
9.333196204010415,11.112962781891717
9.469514782708332,10.858159986068896
9.49706057377551,10.363177687488369
9.398237964520408,10.319406562016905
9.315605308469388,10.228508520936238
8.97892508446,9.844271524922027
8.86097849007,9.73682811351491
8.62410405643,9.563780603730853
8.278618596,9.474219887955183
8.070728859862745,9.14249693341389
7.980991547980392,9.023520257776314
8.002165869352941,8.977751932367998
7.909593706557692,8.829514361663923
8.01746001326923,8.669344330749214
7.988932415365384,8.574396232852116
7.961904425826924,8.45472279337267
7.991164277735849,8.229998386347715
7.870457125943397,8.035860254713421
7.6647505239622635,7.893414471368636
7.638186474166667,7.781254290526296
7.708675583759259,7.889506136050428
7.6924884731203695,7.843714328389616
7.579340227037037,7.616147692331464
7.306576948227272,7.446143366437483
6.975018910454546,7.370971479500892
6.615356763409091,7.191591970121383
6.425060356482143,7.076032496331865
6.440501059223215,7.047687825130053
6.5520429995,6.850623999599839
6.477639440714285,6.717333183273309
6.239138420226053,6.599067521745539
6.213009396842106,6.56592707258342
6.216761860263158,6.46108531131751
5.967746439396551,6.318830693196818
5.92763655037069,6.2746804468914
6.0283310483879315,6.222787275829872
5.8879203471439645,6.1976949112978525
5.915938102237288,6.022002815430777
5.841716479491526,5.978177149571213
5.528934212432204,6.074611335699084
5.602873070333334,5.901503437663482
5.595483952083333,5.824741364039706
5.551833074266667,5.7602235888445215
5.627541832216666,5.618480669454542
5.662993135140983,5.988042128838513
5.772404968581968,5.947006202783404
5.565566901795082,5.918225268249376
4.936997104535967,5.432718437409281
4.944512858242743,5.354377423584396
4.603215638032258,4.952658541110335
4.356097268177419,4.6336470655523705
4.908966530444444,5.35957605264328
5.202049818007937,5.327524713589139
5.19119014069127,5.264149363449082
3.938216021927344,4.480522605762163
4.0537540235,4.443190016476449
3.8078230203903125,4.089753545478475
3.4299243827421875,3.5999597633823033
3.530966484684615,3.9237348349050474
3.576781621353846,3.911280622450835
3.7717627047538462,3.932328085625958
3.0425682345909095,3.524093435998943
3.2676186567272723,3.468561930467437
2.840091845901515,3.0406469260818447
2.638659734583334,3.0240368477070603
2.6548387794067168,3.0021247611990702
2.974388339168657,3.082508556508239
2.798945880258209,3.0643409909745625
2.590690987730147,3.0424481859911254
2.717622748544118,2.9949197774645944
2.533217867875,2.9778562854011024
2.522102346772059,2.872970115246766
2.3187372770811594,2.81166413013967
2.2479422161555798,2.7792279672687243
2.3681301931666665,2.8333227452765457
2.201722721764286,2.82342228380714
2.1710693034975717,2.8241412380555055
2.113282417097143,2.723593643131011
2.21503845528425,2.6025515596309443
2.022341566211267,2.4387013640737485
2.218804329401409,2.3327944163381065
1.9681208730985915,2.291594274309464
2.9274838280208333,2.9274473520692754
2.672553230422917,2.9035275989828557
2.00496690885,2.2128572173550274
2.1687215151875003,2.209760395489953
2.2430877538493155,2.1189471319471145
2.2694166495410957,1.993859836755065
2.448683978,1.8830480506591056
2.9737775541351352,2.556172975228044
2.9877088563851353,2.469688542467016
2.019706343141892,1.7216108294956853
2.0469901614168924,1.6105376787479415
1.7747841302799998,1.5452543192217782
2.3048131172,1.48616312718941
2.0833601041920002,1.492290111316394
1.9205186686315787,1.4476809331422005
1.6434822034424343,1.4216730943963996
1.7071441923223685,1.3661321770216113
1.62435624225,1.26836559745212
1.4717067219506494,1.2376694455990003
2.038431813246753,1.228289936219491
1.3863116013123375,1.201519834239305
1.7415012496217948,1.1702427179273236
1.562465773723718,1.1643005119851177
1.6316207498653845,1.108828750631003
1.3194034498967693,1.0917933894779952
1.131162925736076,1.0357791271639276
1.2705192487341772,0.9429521229445182
0.9601961532088606,0.9107037805695939
1.298088987125,0.9063235294117646
1.0525330386375003,0.8944187675070028
1.3759646969375,0.8947512143155134
1.584664606375,0.8275040849673203
0.9558447530617284,0.7747639796659405
1.339230054978395,0.732872819909857
0.9830334967222224,0.8131883205957282
1.5177049090999999,1.170731707317073
0.45252456848780487,0.0
0.7355911881707317,
