nn,bench
22.847695055555555,25.710573476702507
22.2797209054054,25.24236111111111
22.137795716216218,25.156336805555554
21.791226783783785,24.718663194444446
21.857555283783782,24.807291666666668
22.224145513157893,25.474747474747474
22.16939496052632,25.276767676767676
22.12528505263158,24.980303030303027
21.980261717948718,24.70637254901961
21.986657410256413,24.64852941176471
21.77559946153846,24.426715686274505
21.399207948717947,24.104248366013074
21.320187625,23.856190476190474
21.07444369512195,23.795833333333334
21.055891146341466,23.570833333333333
20.96222088095238,23.096846846846848
20.541064083333335,23.04369369369369
20.250210285714285,22.690015015015014
19.889483797619047,22.2984984984985
19.58329558139535,22.885672514619884
19.61616435227273,22.51217948717949
19.760767045454546,22.63397435897436
19.965464744444443,22.48111111111111
19.484820822222222,22.266944444444448
19.556737333333334,22.399375
19.438476455555556,22.194375
19.564624391304346,22.748170731707315
19.324041063829785,22.63922764227642
19.389197521276593,22.625
19.600394364583334,22.4359126984127
19.615211114583335,22.403373015873015
19.453023833333337,22.37996031746032
19.342179114583335,22.560714285714283
19.28731275510204,23.289341085271317
19.04133166,23.206782945736435
19.09395348,23.114728682170544
19.087063656862746,22.884632034632034
18.99351411764706,22.76850649350649
18.93057845098039,22.539285714285715
18.652349823529413,22.306953463203467
18.399340259615386,21.83701058201058
18.26188063207547,21.59021739130435
18.217456764150942,21.634842995169084
17.72703961111111,21.14901215805471
17.96181061111111,21.62011144883485
18.06211189814815,21.45744680851064
18.016836361111114,21.321377912867273
17.93298259090909,21.359126984126984
17.70597707142857,21.079421768707483
17.557637660714285,20.988038548752833
17.326676425438595,20.847690476190472
17.228166916666666,20.71447619047619
17.34707854385965,20.48304761904762
17.418196666666667,20.453666666666667
17.625572844827584,20.741526610644257
17.611808431034483,20.626493930905696
17.44176160775862,20.40688608776844
17.439039970338985,20.10212912087912
17.479968389830507,20.06114926739927
17.598399860169494,20.03697344322344
17.48313133898305,19.85407509157509
17.421438175,19.629514824797848
17.209766491666667,19.447012578616352
17.14295213333333,19.251774483378256
17.208386680327873,19.011265432098767
17.09595252868852,18.922574955908292
17.182143979508197,18.8532848324515
17.211814520491803,19.026984126984125
16.975179096774195,18.784112554112554
16.925725270161287,18.37034632034632
16.837524923387097,18.09264069264069
16.618604996825393,17.94203463203463
16.634639107936508,17.76405844155844
16.233250755555556,17.5355303030303
16.17133540714286,17.345064935064933
16.19516471328125,17.43641581632653
15.95342878,17.259736394557823
15.794651060769233,17.097225765306124
15.440944084848487,16.85763888888889
15.392861198484848,16.840568310657595
15.304541411363637,16.578812358276643
15.18013291060606,16.43564696712018
15.052311755970148,16.40031533446712
14.774362499999999,16.131919642857145
14.758453883088233,16.22250212585034
14.953740852173915,16.374968112244897
14.859624117391304,16.233312074829932
14.885826352898551,15.974114229024943
14.62044159347826,15.58251133786848
14.33608526857143,15.1484693877551
14.157828435915494,15.268941326530614
14.067973685422535,15.074574829931972
13.927012372916668,14.978675856307435
13.920151149513888,14.787719298245614
13.92700579923611,14.438690476190477
13.657047985347223,14.281965329991648
13.083275536849316,13.82956349206349
12.897342358608109,13.651190476190475
12.875902728141892,13.640667761357417
12.335555683493334,13.24895749260156
12.144008052299998,12.839400053806836
12.117495152933332,12.584577616357278
12.035808549666665,12.453796744686578
11.624852089868421,11.767493386243387
11.471047911623376,11.52456414259693
11.526740267662339,11.479677335415042
11.086990162692308,11.171809395801333
10.89310007871795,10.980129928315412
10.894994469871795,11.030209933435739
10.812611342435899,10.973508704557092
10.691607878734176,10.750755857898715
10.648363375437501,10.598056175595238
10.728695923975,10.601543898809524
10.232540554358023,10.143901098901098
10.01478408009074,10.037979242979244
10.050578849327161,9.891178266178267
9.922612512524692,9.787423687423685
9.733849804833659,9.441810966810968
9.628364126361445,9.232687751717604
9.533823080710842,9.17928808339256
9.264554165452381,8.965943043884222
9.116278380059523,8.824731559290385
8.965670981666666,8.646691176470586
8.897340326785715,8.505759803921569
8.719117237117647,8.552237175063263
8.641842968081397,8.580198412698412
8.490317895930232,8.483852040816327
8.506574125114943,8.50355745584619
8.715271726120692,8.551067516208361
8.487313270114942,8.573043818466354
8.39556783683908,8.491012743125419
7.9638806106818185,8.26514274691358
7.912743601657304,8.243669819525984
7.835549026269663,8.118822026527505
8.322076652277778,8.606679000429
8.506930982683333,8.827753646503647
8.338114452666668,8.666881166881165
8.3048283045,8.427426533676533
8.163120148131869,8.19714021164021
8.06601743222826,8.091528299916456
7.893938476554347,7.978777673350042
8.355982561021506,8.511675427746857
8.290838871075268,8.496060090702949
8.288608973413979,8.33730931766646
8.20591872438172,8.206570810142239
8.01062592043085,7.985546398046399
7.856955627027525,7.844095338557365
7.843707393937893,7.799653405666064
7.691594931265624,7.608477182539684
7.745213423291666,7.208204365079365
7.613419984770833,7.076160714285715
7.644856847520832,7.0955803571428575
7.172828671768042,6.600315990593768
7.122643436268041,6.563768861454048
7.1517388239639175,6.525445816186557
6.897351176214286,6.366030294231514
6.7542160540000005,6.331663763066202
6.586861720911225,6.090834301200155
6.481863043887755,6.093387049941929
6.066587319966162,5.633106234461657
6.042245341631314,5.582750047810289
5.917147815101011,5.553576209600306
5.882902409670001,5.40812074829932
5.860924509135,5.413104686318972
5.6679843143749995,5.260445011337868
6.26633923515,5.288995181405896
5.530131182752476,5.281580298786181
5.436471120982673,5.186762371615313
5.386061285122773,4.968788515406162
5.2882324897794115,4.813466685123663
5.244053285963726,4.8121746954595785
5.369307454392156,4.66827934662237
5.358960339019607,4.606042358803987
4.97676461446602,4.5836412151067325
4.788144630196506,4.4710294654260165
5.0106062283495145,4.379714012041598
4.987772873125,4.247558170995671
4.663587682164904,4.2283031204906205
4.849464272884616,4.134539592352092
4.796574811923077,4.0713271103896105
4.303899535985714,3.8196517745675043
4.188601188219048,3.6996143213839843
4.140341291317143,3.644308453718566
4.499319394268868,3.5964087301587306
4.579266421037736,3.534186507936508
3.895773272193396,3.5005445326278655
3.839020571238066,3.4108531746031745
3.7201579297943925,3.327862811791383
3.7067052701294396,3.2353719693005405
3.622384547633178,3.2433084772370484
3.5435183299537036,3.1108501552795027
3.4773594571291664,3.047142425810904
3.414496792856019,2.963446773636991
3.344903393286111,2.9154999137336093
3.3560122276348623,2.9032663423792457
3.1672728171513764,2.9148553507424477
3.0588336514029817,2.914855350742447
2.9805607849168174,2.9246263931104357
3.0758032731404543,2.8495672914555894
2.954317237131818,2.8924159912191834
2.915021643859091,2.844205927051672
2.7013220346698197,2.826766917293233
2.6439718610635135,2.823258145363409
2.5699625792229726,2.8162406015037593
2.5238209029977683,2.765492724867725
2.6578629328910712,2.7055968915343915
2.568640874130803,2.726285548941799
2.8278621223303575,2.6921420304232804
2.489501520738938,2.610006545573556
2.3752882487502207,2.6248977254131893
2.79242259260177,2.547864506627393
2.467542942106316,2.521174930453281
2.3426682791855264,2.5207453771886765
2.2664119146228074,2.509576992308951
2.2214244431653505,2.462326133202422
2.260341378487391,2.340686750890833
2.0929400392961743,2.360528020732102
2.5095723141956525,2.297602850664075
2.460583275062931,2.3273647554259798
2.1758725622456896,2.2726595400064786
2.2930906147370687,2.291367022999676
2.312612624586207,2.191026886945254
1.936385765376923,2.1195983155166824
2.068545880978632,2.1074101068999025
1.8326872686226492,2.005369290573372
2.580544411179407,2.5155733722060254
3.2674712745338983,2.4637026239067055
2.052632942340678,1.9356413994169095
1.8405483015296609,1.8919906057661158
1.6380764411155464,1.862115322319404
1.6912082296163864,1.8570132815030775
1.6497532307508407,1.8043488824101068
2.51277382358125,2.280539358600583
2.668479256736375,2.229518950437318
2.198512984414583,1.7550291545189503
1.749747333708333,1.7655166828636215
1.64968179538843,1.7198250728862974
1.7454792703305784,1.742557499190152
1.4139563657367769,1.7051425332037575
1.4450883277081967,1.6972060252672498
1.4345850511507376,1.6121720116618075
1.3112848679561477,1.6077502429543244
1.7031867773770493,1.0862082928409458
1.1335335351910567,1.0394395853579528
0.9039352631047968,1.0496436669906057
0.8291641046220325,0.9705620343375445
1.0955296750292338,0.9527048914804017
1.121500718346774,0.9152899254940071
2.1442230138306453,0.8937479753806283
0.2658338619596774,0.4016844833171364
1.30444505636,0.4193594104308389
0.7099359469200001,0.43920068027210885
0.5358046429388,0.37414965986394555
0.27185099021507936,0.37414965986394555
0.5036857115607144,0.3537414965986395
0.5284967045238095,0.372874149659864
0.3043255991376984,0.5306122448979592
0.46813138849960634,0.08163265306122448
1.0305167161811024,0.0
0.7775519953937008,
