dprio,nn,bench
83,35.40494252777778,32.64253438612487
84,35.452223402777776,32.89735760537136
85,35.755077847222225,32.941814036827054
86,36.26291023611111,33.51963712919564
87,35.67098358333333,33.004730052506794
88,35.319467583333335,33.20031922333019
89,35.378792777777775,33.24435823385958
90,35.929541944444445,33.38381016557566
91,36.160213875,33.83531645709683
92,36.162593722222226,33.7097755957729
93,36.13676591666667,33.8526576273537
94,36.12772586111111,33.840317615226525
95,36.09065416666667,33.881386126343834
96,35.58517379166667,33.70968885407123
97,35.46168486111111,33.26343442256539
98,35.458140375,33.375865041744305
99,35.79549513888889,33.43833716917694
100,35.751380680555556,33.33990827170165
101,35.71426197222222,33.457275127357384
102,35.71287863888889,33.57326671505731
103,35.460786513888884,33.53252819713876
104,35.807026577777776,33.66250007745453
105,35.69879708333333,33.81657479083587
106,35.981497865277774,33.921517437597466
107,35.93100989583334,33.7260195598517
108,35.61009844305555,33.67154607230405
109,35.79480058055555,33.82339862985277
110,35.32776676388889,33.77153905110081
111,35.386086963888886,33.87105516680756
112,35.41239558333333,34.04338425281589
113,35.41722353611111,34.101819297699954
114,35.19224801666667,34.16767081742497
115,35.13220470833333,34.21467317204281
116,35.320090870277774,34.23874715916216
117,35.54238946152778,34.130058273974996
118,35.77564821369444,34.29384809415574
119,35.918084005555556,34.34873709007271
120,36.00507859305556,34.01862582043129
121,35.7740642375,34.05956484902669
122,35.695285641666665,34.03061425133922
123,35.56484041666667,34.0166180600905
124,35.47773841944445,33.919722461962444
125,35.40798971527778,34.05748386229751
126,35.36647837500001,34.141289585134736
127,35.60345711666667,34.39665680613445
128,35.47325005416667,34.33464107367676
129,35.498558476388894,34.36440842842135
130,35.45725099444444,34.46251586677928
131,35.66337396527778,34.81819131457713
132,35.263008822222226,34.67909031627872
133,35.30659977777778,34.63783848268512
134,35.585867926388886,34.86353077935893
135,35.52377540416667,34.971600562742395
136,35.66345786388889,35.20997386261537
137,35.6042456388889,35.36565801818056
138,35.7521931375,35.52926750744067
