dprio,nn,bench
83,35.40494252777778,37.51218688464855
84,35.452223402777776,37.819745831087886
85,35.755077847222225,37.71502261269323
86,36.26291023611111,37.83246820161587
87,35.67098358333333,37.74528655688589
88,35.319467583333335,37.908170194013024
89,35.378792777777775,38.00170658619473
90,35.929541944444445,38.23443345071283
91,36.160213875,38.42890406352088
92,36.162593722222226,38.45523458262167
93,36.13676591666667,38.39737731278538
94,36.12772586111111,38.34517613909841
95,36.09065416666667,38.41521462431072
96,35.58517379166667,38.3910089396151
97,35.46168486111111,38.10337136058346
98,35.458140375,38.176063306571024
99,35.79549513888889,38.3307074129373
100,35.751380680555556,38.32095541948042
101,35.71426197222222,38.35805518240258
102,35.71287863888889,38.46246155865526
103,35.460786513888884,38.46169495538762
104,35.807026577777776,38.6829437661794
105,35.69879708333333,39.088572909856126
106,35.981497865277774,39.12231373777782
107,35.93100989583334,39.432296274200304
108,35.61009844305555,39.11327264431507
109,35.79480058055555,39.27655134101041
110,35.32776676388889,38.900501173653474
111,35.386086963888886,38.95655961407211
112,35.41239558333333,39.07089646777769
113,35.41722353611111,39.14613570942862
114,35.19224801666667,39.28418523226453
115,35.13220470833333,39.57220677492453
116,35.320090870277774,39.43342882455689
117,35.54238946152778,39.26676992124934
118,35.77564821369444,39.44927142495175
119,35.918084005555556,39.56585021378958
120,36.00507859305556,39.21079758916203
121,35.7740642375,39.2424836580639
122,35.695285641666665,39.253011981696275
123,35.56484041666667,39.2533501906541
124,35.47773841944445,39.265774197852316
125,35.40798971527778,39.42391206077666
126,35.36647837500001,39.46799273137554
127,35.60345711666667,39.62285496216315
128,35.47325005416667,39.45858907813188
129,35.498558476388894,39.54476178784418
130,35.45725099444444,39.59603286804546
131,35.66337396527778,40.09733259871695
132,35.263008822222226,40.00732162889886
133,35.30659977777778,39.94383754658842
134,35.585867926388886,40.225358509654114
135,35.52377540416667,40.22654574579284
136,35.66345786388889,40.23999031620475
137,35.6042456388889,40.362224459166896
138,35.7521931375,40.35825638537493
139,35.87522919861111,40.35495336582349
140,36.08414604166666,40.586523560805176
141,35.986490744444446,40.787483999189845
142,35.76352716666666,40.72446858083038
143,35.784604027777775,40.748771083046435
144,35.84061038888889,40.746448372710965
145,35.80774612500001,41.00149320472006
146,36.063819190277776,41.12449533715006
147,36.06329413611112,41.28430415239481
148,36.169399075,41.36194509642982
149,36.18261925416667,41.71184421904872
150,35.99588349583334,41.80210089781187
151,36.01834712916666,41.82839483562927
152,36.01814871111112,42.17027081336832
153,36.12016034444444,42.541399714479056
154,36.03660295972222,42.73143759195764
155,36.12699838611111,42.73326514777967
156,36.059704133333334,42.72904286447187
157,36.258908008333336,42.727541054119406
158,36.32687340277778,42.827754647522326
159,36.208057502777784,43.103230871813835
160,36.261667913888886,43.150851195174106
161,36.46709308333333,43.27860565386244
162,36.527384723194444,43.46845790544595
163,36.65239298333333,43.717023481034836
164,36.65092038611111,43.629763478236
165,36.62876481916666,43.70753261533611
166,36.47981384805556,43.85557308774168
167,36.23812490277778,43.54232617949383
168,36.04172603652778,43.53020916248111
169,35.96797082819445,43.74422042244533
170,36.14341380902778,43.74496426478452
171,36.15771750333333,43.59515931420523
172,35.894055825972224,43.68296363166161
173,36.01716738055555,43.94219576298289
174,35.93656658319444,44.06162896713594
175,35.77908654583334,44.34380487499526
176,35.75299659527778,44.52140755438719
177,35.68821052458333,44.401717636325166
178,35.49057891416666,44.167947922284334
179,35.38727194402778,44.07723243588675
180,35.447751402777776,44.13383747348789
181,35.67857875138889,44.29479957044176
182,35.59665720618055,44.654131528626834
183,35.480521765,44.78248691553302
184,35.688685427222225,45.267143446308616
185,35.40782904236111,45.04837260399316
186,35.39640972266667,45.034210602070786
187,35.253206748055554,44.910319427399685
188,35.4384834875,45.064740964274485
189,35.17622332222223,45.05440854512777
190,35.13139468055556,45.07679991686768
191,35.28179617777778,45.328088711619046
192,34.866489390277785,45.17774650373414
193,34.79220696069444,45.363440630811226
194,35.00508989583333,45.70717763053366
195,35.403790825,45.76929656600276
196,35.02678935555556,45.46320558719922
197,34.72683043611111,45.21179615846224
198,34.58364609277778,45.30464303936483
199,34.79914948138889,45.15816827105647
200,35.049765861805554,45.759979484698434
201,34.905880580555554,45.861083667213514
202,34.675707700000004,45.497403300120226
203,34.14993363333333,45.21040664286309
204,34.47397323194444,45.40976275204894
205,34.422980144444445,45.72644647297725
206,33.21857976388889,43.81121133117093
207,33.33829467777778,44.30718669811739
208,32.95085492222223,43.93797347023792
209,32.886405036944446,43.943552721009624
210,32.19350470138889,42.67134650221853
211,31.951159978333333,42.673897906255355
212,31.564124640972224,42.12424220907578
213,31.312079712499994,41.980015685275816
214,31.22096762777778,42.00453895857266
215,31.052063501388886,41.978677630404086
216,30.410921105555555,41.31271459818501
217,30.370989208333338,41.275952901558746
218,30.207932111111106,41.102897849440154
219,30.0891644375,40.98392285911362
220,29.746083736111114,40.09413503990215
221,29.603876498611108,40.099132735375825
222,29.238209249999997,39.69163999890801
223,28.65980625,38.94973111324276
224,27.992765733333332,38.315591576800415
225,27.802280380555555,38.115419854991444
226,27.456130290277777,37.80937403566585
227,26.726328652777777,37.19200656966589
228,26.799181818055555,37.00816860380518
229,26.754712106944446,36.77153422841471
230,26.62262036388889,36.57018465032616
231,26.152500461111114,36.13942010585588
232,25.666885758333333,35.62935120520239
233,25.414770091666668,35.269032662909986
234,25.068873125,34.46900112728789
235,24.76881333611111,34.33568897841467
236,24.71253376388889,34.220615093696146
237,24.39719247777778,33.74281037889139
238,24.02735257638889,33.36976222773976
239,23.745322136111113,32.88185593451503
240,23.474194179166666,32.7369352200933
241,23.455804346351353,31.587664507736143
242,23.427038881756754,31.651433473355937
243,23.249887256756757,31.441482602552764
244,22.710158456351348,30.819987838765876
245,21.73930300175676,29.502071901150146
246,22.071812048783784,29.66129302746453
247,22.03754003162162,29.38318889788108
248,21.932904437105265,28.91171222967037
249,22.026813480263158,28.79483542156741
250,21.963568700092107,28.626074465727953
251,21.494927411828947,28.297150728211495
252,21.127235860526316,28.008069532800498
253,21.14054576718421,27.846915440339348
254,19.59388288460526,26.027006013891107
255,18.781187403846154,24.79404775257997
256,18.94916424589744,24.684999355892387
257,18.89451975528205,24.47477931254258
258,17.608510853871,23.35895544443295
259,17.601962562,23.256396266534125
260,17.8140631953125,23.19429983891998
261,16.338021727,21.49024934348379
262,16.55131213378049,21.395093611151765
263,16.398978035414636,21.376804755978167
264,16.03844576292683,21.01814191818037
265,15.076444141911907,19.90951933118515
266,15.199262193333333,19.549413721436185
267,14.92792882259524,19.550305531131297
268,14.376215932294047,19.365927169238844
269,14.019370147697675,18.60068416175238
270,13.798686877279069,18.417846153090153
271,13.426372642093025,17.899847953364876
272,13.20943338215909,17.330528290262794
273,12.656443531022727,17.16125250607947
274,12.914554296363635,16.839820562805834
275,12.161706206575797,16.397022669181982
276,12.00024422572222,16.025893552143348
277,11.781979906222222,15.786306606567733
278,11.779651816222223,15.596801031322013
279,11.274005889826086,15.017320035097692
280,10.789004796847825,14.90059148211577
281,10.66276180095652,14.680661616759723
282,10.452511877434782,14.340147485992246
283,9.929523928712765,13.91976309044003
284,9.841062786702128,13.734258932544437
285,9.526491011627659,13.524370987838811
286,9.512660237114583,13.151550519723505
287,9.271631442857142,12.864714803190976
288,8.856547488509184,12.752191912725841
289,9.194724544591837,12.798152535442581
290,8.8663590752,12.633983441455467
291,8.976089395999999,12.407520618630056
292,8.663844917311001,12.35162691842622
293,7.907817491034313,11.657136646067755
294,7.653864965038461,11.275363559232291
295,7.562893596634615,11.059209995032443
296,7.626530698227883,10.997258433222536
297,7.795723081301887,11.228805714445013
298,7.843889203047168,11.1661675776438
299,7.911014978028302,11.084173314588005
300,7.259818916826297,10.191020462991263
301,7.104653483018183,9.947818654643902
302,6.907456653618182,9.90052718084227
303,7.159376530072727,9.936283967571525
304,6.86653190964375,9.67811206870441
305,6.619662509553572,9.332513046714313
306,6.622014932321429,9.034785791974869
307,6.472551022289474,8.851618704962345
308,6.371888749034482,8.590318459384994
309,6.506299387794828,8.57100334312695
310,6.507192159301724,8.472762296476622
311,6.408587531249153,8.32264335997647
312,5.747346716491526,7.6972971033674575
313,5.6615880609406775,7.531096167086808
314,5.765347687458333,7.288460867249066
315,5.574037092475409,7.1504594401072445
316,5.707128688442624,6.9841196671552765
317,5.347121444901639,6.932057540764803
318,5.132970281822581,6.533138808082806
319,5.0583825664285715,6.349088792516391
320,5.559419770095238,6.248674216359724
321,5.502949943085937,6.1016131183449405
322,5.1733157143461534,5.882525913723063
323,4.704655878507692,5.745135004197107
324,4.776385391815384,5.674086446932564
325,4.722287896666667,5.381566362282868
326,4.42958172935597,5.184735144834673
327,4.5056339703582085,5.1461018802276035
328,4.506030239676471,4.971987761587592
329,4.261807570992753,4.735284652182069
330,5.093929183768116,4.656811268915335
331,4.930494714347827,4.599349848911989
332,4.152184673839715,4.315268269074634
333,4.304471607704929,4.217407064679898
334,4.241997980211267,4.16761279705672
335,3.868691830145833,3.98860422307842
336,4.160674246404109,3.8835137751945643
337,4.034925179979452,3.8874015015038768
338,3.827553927061644,3.8574209438375036
339,3.7253565029441895,3.683048708961191
340,3.9976992761000005,3.5833466762435
341,3.6155154321739995,3.5981144752708154
342,3.5147446725144733,3.5378008087904123
343,3.571665096351949,3.3898985763972926
344,3.6747825331129875,3.3491948453836526
345,3.5243411373961036,3.2993380929406935
346,3.4683888449038465,3.243607760449325
347,3.609810336525316,3.1279504249721857
348,3.857572664765823,3.163159958211123
349,3.0899012104525,3.098640594417833
350,3.0508628473660493,3.0038794899614376
351,3.037674765921605,2.971763646264043
352,3.1013250999876543,2.9601242010062436
353,2.9695887681189026,2.893800798143462
354,2.966560495223494,2.789799212207003
355,3.268297588469879,2.8043145449021005
356,2.745129077085399,2.73665234383389
357,2.5909749994994113,2.5697280305327967
358,2.70891292763,2.5596874625814783
359,2.925365818221177,2.5523852313441555
360,3.6440891912790696,2.506028979979664
361,3.4710037754597702,2.4587620158241594
362,3.3945112568390803,2.592002884176079
363,4.268803483875,3.9204545454545454
364,3.2589416393820225,0.0
365,0.6902586898146068,
