Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
27/12/2018;11/01/2019;LG-9411;TXL;SCN;15 PAX;1 247,00 EUR;1 533,0;0 PAX;67 PAX
27/12/2018;11/01/2019;LG-9412;SCN;TXL;26 PAX;1 663,00 EUR;2 014,0;0 PAX;67 PAX
27/12/2018;11/01/2019;LG-9413;TXL;SCN;16 PAX;1 074,00 EUR;1 298,0;0 PAX;67 PAX
27/12/2018;11/01/2019;LG-9414;SCN;TXL;26 PAX;1 753,00 EUR;2 098,0;0 PAX;67 PAX
27/12/2018;11/01/2019;LG-9415;TXL;SCN;27 PAX;1 475,00 EUR;1 977,0;0 PAX;67 PAX
27/12/2018;11/01/2019;LG-9416;SCN;TXL;51 PAX;5 498,00 EUR;6 646,0;21 PAX;65 PAX
27/12/2018;12/01/2019;LG-9411;TXL;SCN;14 PAX;647,00 EUR;800,0;0 PAX;67 PAX
27/12/2018;12/01/2019;LG-9412;SCN;TXL;14 PAX;470,00 EUR;591,0;0 PAX;67 PAX
27/12/2018;13/01/2019;LG-9413;TXL;SCN;32 PAX;2 696,00 EUR;3 285,0;0 PAX;67 PAX
27/12/2018;13/01/2019;LG-9414;SCN;TXL;17 PAX;1 059,00 EUR;1 288,0;0 PAX;67 PAX
27/12/2018;13/01/2019;LG-9415;TXL;SCN;32 PAX;1 940,00 EUR;2 410,0;0 PAX;67 PAX
27/12/2018;13/01/2019;LG-9416;SCN;TXL;26 PAX;1 874,00 EUR;2 228,0;0 PAX;67 PAX
27/12/2018;14/01/2019;LG-9411;TXL;SCN;47 PAX;6 336,00 EUR;8 025,0;0 PAX;67 PAX
27/12/2018;14/01/2019;LG-9412;SCN;TXL;28 PAX;1 855,00 EUR;2 211,0;0 PAX;67 PAX
27/12/2018;14/01/2019;LG-9413;TXL;SCN;25 PAX;1 466,00 EUR;1 854,0;0 PAX;67 PAX
27/12/2018;14/01/2019;LG-9414;SCN;TXL;22 PAX;1 622,00 EUR;1 926,0;0 PAX;67 PAX
27/12/2018;14/01/2019;LG-9415;TXL;SCN;28 PAX;2 543,00 EUR;3 177,0;0 PAX;63 PAX
27/12/2018;14/01/2019;LG-9416;SCN;TXL;32 PAX;1 806,00 EUR;2 169,0;0 PAX;67 PAX
27/12/2018;15/01/2019;LG-9411;TXL;SCN;27 PAX;2 252,00 EUR;2 779,0;0 PAX;67 PAX
27/12/2018;15/01/2019;LG-9412;SCN;TXL;21 PAX;1 063,00 EUR;1 275,0;0 PAX;67 PAX
27/12/2018;15/01/2019;LG-9413;TXL;SCN;17 PAX;669,00 EUR;847,0;0 PAX;67 PAX
27/12/2018;15/01/2019;LG-9414;SCN;TXL;19 PAX;1 213,00 EUR;1 460,0;0 PAX;67 PAX
27/12/2018;15/01/2019;LG-9415;TXL;SCN;23 PAX;1 239,00 EUR;1 568,0;0 PAX;67 PAX
27/12/2018;15/01/2019;LG-9416;SCN;TXL;22 PAX;1 262,00 EUR;1 506,0;0 PAX;67 PAX
27/12/2018;16/01/2019;LG-9411;TXL;SCN;26 PAX;2 408,00 EUR;2 897,0;0 PAX;67 PAX
27/12/2018;16/01/2019;LG-9412;SCN;TXL;24 PAX;1 732,00 EUR;2 062,0;0 PAX;67 PAX
27/12/2018;16/01/2019;LG-9413;TXL;SCN;26 PAX;1 707,00 EUR;2 051,0;0 PAX;67 PAX
27/12/2018;16/01/2019;LG-9414;SCN;TXL;27 PAX;2 084,00 EUR;2 461,0;0 PAX;67 PAX
27/12/2018;16/01/2019;LG-9415;TXL;SCN;25 PAX;1 369,00 EUR;1 655,0;0 PAX;67 PAX
27/12/2018;16/01/2019;LG-9416;SCN;TXL;35 PAX;2 119,00 EUR;2 547,0;0 PAX;67 PAX
27/12/2018;17/01/2019;LG-9411;TXL;SCN;35 PAX;2 778,00 EUR;3 356,0;0 PAX;67 PAX
27/12/2018;17/01/2019;LG-9412;SCN;TXL;32 PAX;1 854,00 EUR;2 428,0;0 PAX;67 PAX
27/12/2018;17/01/2019;LG-9413;TXL;SCN;36 PAX;3 373,00 EUR;4 024,0;15 PAX;67 PAX
27/12/2018;17/01/2019;LG-9414;SCN;TXL;37 PAX;4 042,00 EUR;5 069,0;0 PAX;67 PAX
27/12/2018;17/01/2019;LG-9415;TXL;SCN;31 PAX;1 758,00 EUR;2 108,0;0 PAX;67 PAX
27/12/2018;17/01/2019;LG-9416;SCN;TXL;37 PAX;3 490,00 EUR;4 361,0;0 PAX;67 PAX
27/12/2018;18/01/2019;LG-9411;TXL;SCN;29 PAX;1 704,00 EUR;2 104,0;3 PAX;67 PAX
27/12/2018;18/01/2019;LG-9412;SCN;TXL;29 PAX;1 891,00 EUR;2 419,0;0 PAX;67 PAX
27/12/2018;18/01/2019;LG-9413;TXL;SCN;27 PAX;1 685,00 EUR;2 050,0;0 PAX;67 PAX
27/12/2018;18/01/2019;LG-9414;SCN;TXL;26 PAX;2 385,00 EUR;3 035,0;0 PAX;67 PAX
27/12/2018;18/01/2019;LG-9415;TXL;SCN;39 PAX;2 404,00 EUR;2 901,0;0 PAX;67 PAX
27/12/2018;18/01/2019;LG-9416;SCN;TXL;35 PAX;5 096,00 EUR;6 621,0;0 PAX;63 PAX
27/12/2018;19/01/2019;LG-9411;TXL;SCN;22 PAX;870,00 EUR;1 110,0;0 PAX;67 PAX
27/12/2018;19/01/2019;LG-9412;SCN;TXL;30 PAX;2 048,00 EUR;2 507,0;0 PAX;67 PAX
27/12/2018;20/01/2019;LG-9413;TXL;SCN;29 PAX;1 930,00 EUR;2 344,0;0 PAX;67 PAX
27/12/2018;20/01/2019;LG-9414;SCN;TXL;43 PAX;3 063,00 EUR;3 680,0;17 PAX;67 PAX
27/12/2018;20/01/2019;LG-9415;TXL;SCN;44 PAX;3 096,00 EUR;3 694,0;0 PAX;67 PAX
27/12/2018;20/01/2019;LG-9416;SCN;TXL;40 PAX;3 174,00 EUR;3 771,0;0 PAX;67 PAX
